contigName	contigLen	totalAvgDepth	220421_RR4342129_aln_sorted.bam	220421_RR4342129_aln_sorted.bam-var
k105_21644 flag=1 multi=5.0000 len=2011	2011	15.029	15.029	50.2272
k105_106333 flag=1 multi=2.9616 len=2973	2973	10.2954	10.2954	10.6737
k105_106335 flag=1 multi=2.7033 len=1817	1817	17.9022	17.9022	26.0896
k105_21650 flag=1 multi=3.5592 len=2857	2857	22.4847	22.4847	38.726
k105_21666 flag=1 multi=3.0000 len=1508	1508	9.94919	9.94919	7.13012
k105_106357 flag=0 multi=5.6264 len=3644	3644	17.2444	17.2444	19.2967
k105_21668 flag=1 multi=4.0000 len=2062	2062	12.853	12.853	17.3302
k105_21669 flag=0 multi=16.9436 len=1506	1506	92.8341	92.8341	790.361
k105_21685 flag=1 multi=2.9407 len=3105	3105	14.4958	14.4958	23.0692
k105_21689 flag=1 multi=4.0000 len=1558	1558	13.2514	13.2514	19.199
k105_106387 flag=0 multi=5.0000 len=2537	2537	17.6657	17.6657	28.6301
k105_21724 flag=1 multi=3.0000 len=1551	1551	9.27552	9.27623	5.25579
k105_21760 flag=1 multi=2.0000 len=1969	1969	9.04123	9.04123	8.49392
k105_106470 flag=0 multi=6.6299 len=3288	3288	33.8136	33.8136	177.107
k105_106477 flag=1 multi=4.0000 len=2127	2127	19.305	19.305	37.5927
k105_21782 flag=0 multi=3.9782 len=2308	2308	18.5389	18.5389	25.8906
k105_21792 flag=1 multi=5.2294 len=2568	2568	17.517	17.517	30.8448
k105_106499 flag=1 multi=2.3443 len=4168	4168	12.2713	12.2713	19.9008
k105_21799 flag=1 multi=3.0000 len=1769	1769	7.93762	7.93762	3.86815
k105_21807 flag=1 multi=3.0000 len=1971	1971	10.76	10.76	6.19124
k105_21809 flag=0 multi=3.8325 len=2398	2398	14.0236	14.0236	23.6945
k105_106532 flag=1 multi=4.0000 len=1894	1894	15.5682	15.5682	24.2431
k105_106537 flag=1 multi=3.9643 len=12219	12219	27.4019	27.4019	47.7804
k105_21835 flag=1 multi=2.9025 len=1766	1766	10.0761	10.0761	9.97379
k105_106539 flag=1 multi=2.7536 len=2402	2402	10.1261	10.1261	7.35771
k105_21841 flag=1 multi=1.8726 len=1714	1714	14.0141	14.0141	22.893
k105_21867 flag=1 multi=6.3946 len=3050	3050	38.8834	38.8834	121.828
k105_106563 flag=1 multi=4.8631 len=6212	6212	37.2212	37.2212	96.9769
k105_21872 flag=1 multi=4.0000 len=2842	2842	15.068	15.068	24.9107
k105_106580 flag=1 multi=3.0000 len=1876	1876	12.0973	12.0973	17.2821
k105_106581 flag=1 multi=1.9547 len=2200	2200	10.2922	10.2922	12.0772
k105_21877 flag=1 multi=4.9557 len=9223	9223	19.5182	19.5182	35.1746
k105_106590 flag=1 multi=2.0000 len=1613	1613	14.6138	14.6138	37.0416
k105_106591 flag=1 multi=2.7269 len=1848	1848	14.8074	14.8074	10.3442
k105_106597 flag=0 multi=5.9542 len=1938	1938	29.8826	29.8826	106.984
k105_106598 flag=1 multi=2.5853 len=2466	2466	13.5121	13.5121	22.5524
k105_106609 flag=1 multi=2.8820 len=1563	1563	11.1656	11.1656	15.1312
k105_21908 flag=1 multi=2.9324 len=2324	2324	15.6909	15.6909	31.273
k105_106616 flag=1 multi=3.9386 len=3036	3036	18.2554	18.2557	52.7431
k105_21915 flag=0 multi=5.0000 len=2244	2244	15.659	15.659	20.1235
k105_106620 flag=1 multi=3.0000 len=1791	1791	10.4784	10.4784	11.5692
k105_106630 flag=1 multi=3.0000 len=3222	3222	10.985	10.985	13.5607
k105_21930 flag=0 multi=7.0000 len=3997	3997	25.9189	25.9189	186.392
k105_106631 flag=1 multi=3.0000 len=2339	2339	11.5843	11.5843	14.9285
k105_106636 flag=1 multi=3.1511 len=4129	4129	12.2048	12.2048	16.9184
k105_106669 flag=0 multi=9.0000 len=2861	2861	46.1852	46.1852	77.2306
k105_106674 flag=1 multi=3.3639 len=1677	1677	12.8179	12.8179	35.4256
k105_106679 flag=0 multi=6.0000 len=3786	3786	23.3853	23.3853	51.496
k105_106688 flag=0 multi=2.9452 len=1566	1566	19.1081	19.1081	36.3961
k105_106701 flag=1 multi=3.0000 len=1540	1540	13.1424	13.1424	11.6601
k105_22004 flag=0 multi=8.2170 len=14987	14987	32.946	32.9461	88.4258
k105_22016 flag=1 multi=2.9200 len=2004	2004	13.1855	13.1855	22.3591
k105_106719 flag=0 multi=5.0000 len=2303	2303	20.0348	20.0348	29.9545
k105_106721 flag=1 multi=1.8377 len=1633	1633	9.25219	9.25219	7.2872
k105_22026 flag=0 multi=4.9806 len=2169	2169	17.6355	17.6355	26.0792
k105_106726 flag=0 multi=3.8933 len=2608	2608	21.0602	21.0606	69.6781
k105_106728 flag=1 multi=2.0000 len=2191	2191	16.1612	16.1612	17.2832
k105_22039 flag=1 multi=2.9437 len=1918	1918	9.13857	9.13857	7.6678
k105_22046 flag=1 multi=4.0000 len=1872	1872	26.6202	26.6202	125.345
k105_106759 flag=1 multi=3.0000 len=1874	1874	9.00522	9.00522	5.6175
k105_22065 flag=1 multi=2.0000 len=1725	1725	8.26286	8.26349	5.2844
k105_22066 flag=0 multi=5.0000 len=2631	2631	15.638	15.638	16.5625
k105_106784 flag=1 multi=3.0000 len=1886	1886	12.2621	12.2621	10.2143
k105_22089 flag=1 multi=3.0000 len=2047	2047	11.0807	11.0807	12.0162
k105_22102 flag=1 multi=2.9231 len=1952	1952	12.3746	12.3746	11.0517
k105_106816 flag=0 multi=5.7589 len=3821	3821	30.5377	30.5377	61.2254
k105_106824 flag=0 multi=7.2241 len=1796	1796	40.0134	40.0134	140.571
k105_106825 flag=1 multi=3.3533 len=1976	1976	22.2311	22.2311	78.7957
k105_106828 flag=1 multi=11.1322 len=3380	3380	48.9409	48.9409	266.257
k105_106837 flag=1 multi=5.0000 len=6714	6714	20.443	20.443	32.0649
k105_22136 flag=1 multi=1.8888 len=1661	1661	17.2469	17.2469	28.6351
k105_22141 flag=1 multi=4.0000 len=1624	1624	13.2924	13.2924	11.907
k105_106849 flag=1 multi=4.0000 len=1621	1621	18.5309	18.5309	62.3023
k105_22160 flag=0 multi=3.8891 len=1674	1674	29.6778	29.6778	145.604
k105_106862 flag=1 multi=2.9544 len=3881	3881	13.9992	13.9992	19.4678
k105_106866 flag=1 multi=1.9038 len=1623	1623	27.2485	27.2485	125.742
k105_22180 flag=1 multi=3.9506 len=10070	10070	16.7516	16.7516	27.0039
k105_22185 flag=0 multi=4.9748 len=1692	1692	16.6291	16.6291	14.9253
k105_22190 flag=1 multi=1.9583 len=1711	1711	9.95772	9.95772	4.34306
k105_22204 flag=1 multi=3.0000 len=1741	1741	8.97172	8.97172	4.21492
k105_106926 flag=1 multi=3.0000 len=2520	2520	9.68819	9.68819	10.587
k105_22212 flag=0 multi=4.0000 len=2744	2744	14.1781	14.1781	17.949
k105_22217 flag=1 multi=2.2580 len=1694	1694	8.14054	8.14054	3.56481
k105_106945 flag=1 multi=2.9207 len=1719	1719	11.6106	11.6106	8.76089
k105_106951 flag=0 multi=5.9791 len=2500	2500	21.1277	21.1281	32.2718
k105_106965 flag=1 multi=2.8260 len=1530	1530	9.21522	9.21522	9.81364
k105_106969 flag=1 multi=1.9665 len=1629	1629	11.9899	11.9899	25.8598
k105_22244 flag=1 multi=3.0000 len=4143	4143	10.8703	10.8703	16.0263
k105_106976 flag=0 multi=4.9458 len=1709	1709	19.8236	19.8242	34.081
k105_22246 flag=1 multi=5.0000 len=8041	8041	17.5528	17.5528	27.6926
k105_106998 flag=1 multi=1.9473 len=2039	2039	12.6511	12.6511	22.7061
k105_22253 flag=1 multi=4.4973 len=2512	2512	17.7849	17.7849	63.4756
k105_107013 flag=1 multi=2.4705 len=2681	2681	12.7147	12.7147	23.0586
k105_22265 flag=1 multi=2.3820 len=1631	1631	10.1756	10.1756	16.8206
k105_22307 flag=1 multi=3.8445 len=3674	3674	16.8973	16.8973	29.3957
k105_107034 flag=0 multi=6.9653 len=19823	19823	20.3458	20.3458	31.6448
k105_107040 flag=1 multi=2.6615 len=1910	1910	10.4807	10.4807	14.3555
k105_22319 flag=1 multi=2.0000 len=1541	1541	9.62761	9.62832	5.72149
k105_22320 flag=1 multi=2.0000 len=2148	2148	12.473	12.473	14.0451
k105_107057 flag=1 multi=2.8915 len=1746	1746	8.97118	8.97118	8.73404
k105_22329 flag=0 multi=10.8737 len=10394	10394	37.9776	37.9777	73.2235
k105_22334 flag=1 multi=2.0000 len=2228	2228	7.49278	7.49278	5.75222
k105_107085 flag=1 multi=2.0000 len=1947	1947	11.7735	11.7735	16.3065
k105_22342 flag=1 multi=3.4651 len=2412	2412	11.6145	11.6145	10.5572
k105_107096 flag=0 multi=3.9126 len=2337	2337	15.8642	15.8642	19.5978
k105_22353 flag=1 multi=4.7097 len=3495	3495	24.0063	24.0063	101.218
k105_107106 flag=1 multi=3.0000 len=2852	2852	13.7406	13.7406	12.3765
k105_107116 flag=1 multi=2.0000 len=2254	2254	8.5789	8.5789	5.69705
k105_22367 flag=0 multi=4.9783 len=1951	1951	17.3598	17.3598	60.1991
k105_22369 flag=0 multi=3.9808 len=3534	3534	14.2991	14.2991	12.2955
k105_22374 flag=0 multi=20.8784 len=1923	1923	133.333	133.333	110.556
k105_107118 flag=1 multi=6.5646 len=19922	19922	20.5551	20.5551	44.7049
k105_22401 flag=1 multi=4.0000 len=2183	2183	19.8844	19.8844	36.9074
k105_22402 flag=1 multi=5.0000 len=3417	3417	13.6807	13.6807	30.9589
k105_22410 flag=1 multi=2.8675 len=2022	2022	11.4599	11.4599	8.08078
k105_22414 flag=0 multi=3.1418 len=3039	3039	18.5071	18.5071	185.822
k105_107147 flag=1 multi=3.8778 len=2658	2658	18.3066	18.3066	44.7609
k105_107154 flag=1 multi=2.7249 len=1577	1577	14.7905	14.7905	26.5627
k105_22423 flag=0 multi=9.1620 len=2870	2870	31.9897	31.9897	90.2703
k105_107157 flag=0 multi=3.0000 len=2398	2398	16.4235	16.4235	33.8829
k105_22450 flag=1 multi=3.0000 len=1677	1677	13.4041	13.4041	13.7351
k105_107191 flag=1 multi=2.5359 len=1917	1917	9.3871	9.3871	12.1604
k105_107201 flag=1 multi=3.9134 len=3155	3155	11.212	11.212	15.6185
k105_107202 flag=1 multi=3.0000 len=1668	1668	11.141	11.141	12.5866
k105_22472 flag=1 multi=2.7739 len=1803	1803	7.56564	7.56564	4.47466
k105_107205 flag=0 multi=8.9661 len=2468	2468	31.8512	31.8512	91.45
k105_22474 flag=1 multi=2.4164 len=5835	5835	12.8987	12.8987	17.3308
k105_107213 flag=1 multi=3.0000 len=4788	4788	19.3825	19.3825	36.0737
k105_107215 flag=1 multi=3.0000 len=1871	1871	11.5003	11.5003	16.0385
k105_107220 flag=1 multi=2.9191 len=2207	2207	12.1201	12.1201	13.1279
k105_107235 flag=1 multi=3.0000 len=1824	1824	17.1021	17.1021	43.6795
k105_22504 flag=1 multi=2.0000 len=1600	1600	7.75931	7.75931	8.79291
k105_107240 flag=1 multi=1.9690 len=1748	1748	9.82916	9.82916	6.5751
k105_22518 flag=0 multi=3.9624 len=1516	1516	28.5007	28.5007	141.233
k105_22523 flag=0 multi=4.4914 len=3005	3005	15.5716	15.5716	19.7839
k105_22524 flag=1 multi=3.8261 len=2020	2020	12.1075	12.1075	31.5502
k105_22526 flag=0 multi=10.9152 len=4209	4209	39.7182	39.7182	51.9207
k105_107286 flag=0 multi=5.0000 len=2076	2076	25.9522	25.9522	82.8871
k105_107288 flag=1 multi=2.4721 len=3867	3867	12.4504	12.4504	17.0879
k105_107296 flag=0 multi=6.8650 len=4239	4239	33.5234	33.5234	63.9198
k105_22571 flag=1 multi=5.0000 len=2771	2771	15.301	15.301	16.9105
k105_107314 flag=1 multi=1.9812 len=2341	2341	12.8476	12.8476	18.669
k105_22597 flag=0 multi=5.0000 len=2872	2872	18.1065	18.1065	28.756
k105_107347 flag=1 multi=3.0000 len=3317	3317	12.6081	12.6081	12.8985
k105_22607 flag=1 multi=4.6631 len=3797	3797	15.8955	15.8955	22.5216
k105_107365 flag=1 multi=2.9286 len=1534	1534	13.7001	13.7001	10.5312
k105_22617 flag=1 multi=3.0000 len=1889	1889	15.6423	15.6423	45.8053
k105_22623 flag=1 multi=3.0000 len=3467	3467	9.99216	9.99216	11.3039
k105_22627 flag=0 multi=22.1495 len=7247	7247	103.584	103.584	239.176
k105_107393 flag=0 multi=8.0000 len=2197	2197	28.2066	28.2066	41.9079
k105_22639 flag=1 multi=2.8874 len=1704	1704	11.9588	11.9588	36.5908
k105_22648 flag=1 multi=2.8356 len=1930	1930	11.7618	11.7618	27.0865
k105_22649 flag=1 multi=3.7775 len=2231	2231	15.0418	15.0418	15.2988
k105_107430 flag=1 multi=4.8191 len=3710	3710	16.1084	16.1084	23.6216
k105_22652 flag=1 multi=5.0000 len=3015	3015	16.9599	16.9599	23.8131
k105_107439 flag=1 multi=4.0000 len=1976	1976	12.5372	12.5372	19.7413
k105_107441 flag=1 multi=1.9930 len=2235	2235	12.5118	12.5118	15.5234
k105_107460 flag=1 multi=4.9107 len=2480	2480	26.7867	26.7867	126.316
k105_22698 flag=0 multi=5.9923 len=2823	2823	23.6861	23.6861	65.1891
k105_107491 flag=0 multi=11.9856 len=7718	7718	36.2377	36.2377	111.916
k105_107495 flag=1 multi=2.0000 len=1632	1632	10.8731	10.8731	11.3667
k105_22737 flag=1 multi=3.8796 len=2447	2447	12.9121	12.9121	17.7667
k105_22739 flag=0 multi=4.9829 len=2443	2443	21.6289	21.6289	103.655
k105_22744 flag=1 multi=3.0000 len=1747	1747	9.3325	9.3325	8.09539
k105_107510 flag=0 multi=28.0984 len=5176	5176	92.0676	92.0676	386.45
k105_107512 flag=1 multi=7.8959 len=1508	1508	30.0854	30.0854	1091.51
k105_107513 flag=1 multi=3.8486 len=1571	1571	23.6559	23.6559	59.1148
k105_22750 flag=1 multi=3.0000 len=1569	1569	9.07822	9.07822	11.2498
k105_107516 flag=1 multi=2.9078 len=2058	2058	15.9319	15.9319	62.7165
k105_22772 flag=1 multi=1.9168 len=2089	2089	7.40072	7.40072	6.96573
k105_107532 flag=1 multi=3.0000 len=5562	5562	12.4569	12.4569	11.7447
k105_22783 flag=0 multi=3.9876 len=2525	2525	18.5288	18.5288	25.2957
k105_107541 flag=1 multi=2.0000 len=1549	1549	10.9736	10.9736	8.4535
k105_107549 flag=1 multi=3.0000 len=1601	1601	11.2109	11.2109	23.1873
k105_107558 flag=0 multi=3.9796 len=1572	1572	15.4733	15.4733	40.262
k105_22801 flag=0 multi=6.1868 len=3194	3194	29.1258	29.1258	99.2356
k105_22807 flag=1 multi=2.9609 len=1948	1948	12.6624	12.6624	16.8938
k105_107571 flag=1 multi=2.7118 len=1583	1583	19.9037	19.9037	66.7361
k105_107572 flag=1 multi=2.9039 len=2019	2019	17.993	17.993	39.34
k105_22811 flag=1 multi=3.0000 len=3430	3430	14.1692	14.1692	22.3334
k105_107575 flag=1 multi=3.0000 len=1697	1697	9.62443	9.62443	10.2295
k105_22815 flag=1 multi=4.0000 len=1756	1756	13.175	13.175	15.1214
k105_107579 flag=1 multi=2.9246 len=2068	2068	11.5266	11.5266	12.818
k105_22842 flag=1 multi=2.0000 len=1855	1855	9.34194	9.34252	17.1244
k105_107581 flag=0 multi=5.9967 len=15450	15450	16.4396	16.4397	23.5582
k105_107588 flag=1 multi=2.7778 len=2040	2040	21.7942	21.7942	96.9217
k105_107593 flag=0 multi=4.6929 len=3873	3873	19.166	19.166	25.6811
k105_107603 flag=0 multi=8.2923 len=3382	3382	33.4694	33.4697	50.1847
k105_107613 flag=1 multi=2.8497 len=2314	2314	19.6474	19.6474	67.9329
k105_22907 flag=0 multi=2.9882 len=1798	1798	14.2142	14.2142	28.7342
k105_107636 flag=1 multi=2.8956 len=2136	2136	21.137	21.137	44.1313
k105_22917 flag=1 multi=1.9493 len=1939	1939	11.2778	11.2778	9.35623
k105_107641 flag=1 multi=3.8652 len=1514	1514	15.3123	15.3123	16.5187
k105_22922 flag=1 multi=2.0000 len=1738	1738	10.1858	10.1864	10.0093
k105_107642 flag=1 multi=2.8737 len=1704	1704	14.3076	14.3076	26.593
k105_107644 flag=0 multi=7.9776 len=3232	3232	37.0311	37.0315	65.735
k105_107646 flag=1 multi=3.0000 len=2002	2002	11.7748	11.7748	13.9597
k105_22931 flag=1 multi=2.9944 len=3707	3707	11.0534	11.0534	16.5938
k105_22935 flag=1 multi=3.0000 len=1666	1666	9.20712	9.20712	7.28903
k105_22940 flag=0 multi=3.9821 len=1781	1781	18.6064	18.607	45.5896
k105_107673 flag=1 multi=3.0000 len=1676	1676	13.5262	13.5262	12.0409
k105_107675 flag=1 multi=4.0000 len=1690	1690	12.8662	12.8662	25.0167
k105_107680 flag=1 multi=2.4520 len=1698	1698	8.677	8.677	8.31579
k105_22962 flag=0 multi=9.8324 len=12280	12280	31.0224	31.0224	51.6054
k105_22963 flag=1 multi=4.0000 len=2697	2697	10.9179	10.9179	12.2564
k105_107717 flag=0 multi=5.5722 len=1823	1823	35.4435	35.4435	174.489
k105_22982 flag=1 multi=3.5699 len=2872	2872	14.248	14.248	15.7444
k105_107738 flag=1 multi=3.9952 len=3833	3833	12.3038	12.3038	8.85636
k105_107745 flag=1 multi=4.0000 len=3256	3256	12.0097	12.0097	10.9351
k105_107749 flag=0 multi=7.0000 len=1831	1831	33.9417	33.9423	27.2532
k105_23020 flag=0 multi=5.9691 len=1721	1721	16.184	16.1846	31.492
k105_107757 flag=0 multi=5.8550 len=2285	2285	35.2674	35.2679	120.596
k105_23028 flag=1 multi=1.6608 len=2157	2157	11.6547	11.6547	24.6748
k105_23036 flag=0 multi=3.9254 len=1674	1674	20.8543	20.855	35.3702
k105_23045 flag=1 multi=4.0000 len=1732	1732	9.26549	9.26549	6.1091
k105_107789 flag=1 multi=5.0000 len=1963	1963	20.6315	20.6315	31.0453
k105_107793 flag=1 multi=2.9795 len=3524	3524	22.8832	22.8832	62.4739
k105_107801 flag=1 multi=3.0000 len=1692	1692	12.2257	12.2257	6.87054
k105_23063 flag=0 multi=8.9771 len=7099	7099	28.4286	28.4286	42.4711
k105_23066 flag=0 multi=5.9729 len=1949	1949	13.8266	13.8266	31.5861
k105_107813 flag=1 multi=4.8945 len=3289	3289	17.2622	17.2622	27.509
k105_107826 flag=1 multi=2.3113 len=1515	1515	13.1348	13.1348	17.0977
k105_107832 flag=1 multi=3.0000 len=1925	1925	8.9707	8.9707	5.54262
k105_107833 flag=0 multi=5.0900 len=1716	1716	31.9413	31.9413	75.2962
k105_107843 flag=1 multi=3.0000 len=1550	1550	10.76	10.76	7.1289
k105_23095 flag=1 multi=4.0000 len=4335	4335	16.4246	16.4246	16.2053
k105_23105 flag=1 multi=3.9256 len=2889	2889	15.7327	15.7327	22.3032
k105_107861 flag=0 multi=5.6761 len=2374	2374	21.2325	21.2325	36.4729
k105_107862 flag=1 multi=2.9620 len=2681	2681	12.0352	12.0352	17.9001
k105_23117 flag=1 multi=2.8438 len=1565	1565	16.3866	16.3866	28.5073
k105_107866 flag=0 multi=8.7265 len=1765	1765	42.0508	42.0508	87.6983
k105_107870 flag=1 multi=3.0000 len=2371	2371	10.9145	10.9145	13.9909
k105_107887 flag=1 multi=4.0000 len=2290	2290	14.7967	14.7967	15.4748
k105_107890 flag=1 multi=3.3215 len=2519	2519	18.6416	18.642	52.2299
k105_107931 flag=1 multi=2.8937 len=1686	1686	11.4941	11.4941	14.0651
k105_23191 flag=1 multi=4.0000 len=4282	4282	12.6384	12.6384	18.6901
k105_107937 flag=0 multi=5.9832 len=3074	3074	22.2955	22.2955	30.4731
k105_23194 flag=1 multi=4.0000 len=3147	3147	13.046	13.046	16.8464
k105_23195 flag=1 multi=3.9711 len=3836	3836	16.3581	16.3581	37.0443
k105_107949 flag=1 multi=6.8569 len=3208	3208	30.7717	30.7717	81.5225
k105_23196 flag=1 multi=4.0000 len=3658	3658	16.9989	16.9989	19.9926
k105_107957 flag=1 multi=3.0000 len=1580	1580	12.242	12.242	10.136
k105_107960 flag=1 multi=2.7481 len=1840	1840	11.1065	11.1065	18.9597
k105_23213 flag=0 multi=7.3005 len=1932	1932	33.4663	33.4663	63.6
k105_107979 flag=0 multi=10.0000 len=1774	1774	36.2143	36.2143	60.7427
k105_23217 flag=1 multi=2.0000 len=3371	3371	12.267	12.267	15.4423
k105_23220 flag=1 multi=2.0000 len=2415	2415	11.4097	11.4097	10.2543
k105_107987 flag=0 multi=3.9707 len=1946	1946	15.9633	15.9633	20.8989
k105_23222 flag=0 multi=9.9647 len=5202	5202	43.0493	43.0493	85.0915
k105_108004 flag=1 multi=2.9096 len=2206	2206	11.7855	11.7855	17.1369
k105_108007 flag=0 multi=5.8994 len=2640	2640	23.7486	23.7486	56.0934
k105_108008 flag=1 multi=3.0000 len=1667	1667	12.3771	12.3771	10.6308
k105_23233 flag=0 multi=5.0000 len=4511	4511	18.316	18.316	27.3784
k105_108009 flag=0 multi=18.3281 len=2699	2699	108.773	108.773	857.892
k105_23235 flag=0 multi=18.5348 len=2263	2263	96.2442	96.2442	263.115
k105_108013 flag=0 multi=4.0000 len=1509	1509	22.9765	22.9765	43.1307
k105_23238 flag=0 multi=2.9857 len=1507	1507	14.3957	14.3957	21.9576
k105_108017 flag=0 multi=7.8543 len=7113	7113	40.9355	40.9355	109.698
k105_23249 flag=1 multi=2.0000 len=1764	1764	11.1629	11.1629	17.0279
k105_23258 flag=0 multi=7.2819 len=5816	5816	33.4379	33.4379	94.3079
k105_108037 flag=1 multi=2.0000 len=1515	1515	9.82344	9.82344	11.5854
k105_23282 flag=0 multi=8.0000 len=1986	1986	35.9341	35.9341	117.206
k105_23294 flag=1 multi=3.0000 len=2929	2929	11.0684	11.0684	14.5066
k105_108076 flag=1 multi=4.8726 len=7011	7011	14.4709	14.4709	22.3161
k105_108078 flag=1 multi=2.9201 len=1758	1758	31.3302	31.3302	68.1392
k105_23305 flag=1 multi=3.0000 len=1637	1637	9.47613	9.47613	12.967
k105_108102 flag=1 multi=4.0000 len=2428	2428	15.0536	15.0536	24.8368
k105_108109 flag=1 multi=2.9102 len=1775	1775	11.7434	11.7434	13.3116
k105_108111 flag=0 multi=5.0000 len=3070	3070	22.2846	22.2846	94.4476
k105_108112 flag=0 multi=4.9356 len=1548	1548	22.2403	22.2403	33.8405
k105_23332 flag=0 multi=3.6625 len=4064	4064	14.314	14.314	22.7097
k105_108118 flag=0 multi=3.1641 len=3140	3140	24.7722	24.7722	84.8087
k105_108131 flag=0 multi=7.0000 len=2131	2131	22.259	22.259	77.1627
k105_23355 flag=1 multi=3.0000 len=1633	1633	9.88739	9.88806	11.6285
k105_108142 flag=1 multi=2.3668 len=1989	1989	9.86786	9.86786	8.72623
k105_108148 flag=0 multi=10.9428 len=1852	1852	40.6069	40.6069	92.9115
k105_108152 flag=0 multi=7.9760 len=3018	3018	25.4254	25.4254	63.0898
k105_108153 flag=1 multi=2.0000 len=1771	1771	11.1801	11.1801	13.4466
k105_23389 flag=1 multi=2.0000 len=1680	1680	10.4451	10.4451	8.67227
k105_108164 flag=0 multi=5.5134 len=1975	1975	28.2877	28.2877	115.658
k105_23396 flag=1 multi=3.0000 len=1937	1937	10.2708	10.2708	6.67352
k105_108171 flag=0 multi=3.8414 len=2583	2583	17.8216	17.8216	46.2967
k105_23403 flag=1 multi=3.0000 len=4040	4040	12.5152	12.5152	17.0587
k105_108180 flag=1 multi=5.0000 len=2344	2344	14.5647	14.5647	32.6007
k105_108192 flag=1 multi=1.9608 len=1688	1688	10.7243	10.7243	8.64612
k105_108206 flag=1 multi=2.0000 len=2073	2073	10.1258	10.1258	9.24737
k105_23436 flag=0 multi=3.9270 len=5023	5023	14.6019	14.6019	64.8248
k105_108216 flag=1 multi=3.0000 len=1832	1832	11.198	11.198	19.332
k105_108223 flag=1 multi=3.8932 len=2099	2099	14.7311	14.7311	21.0921
k105_108227 flag=1 multi=3.0000 len=1718	1718	15.5134	15.5134	23.6667
k105_108234 flag=0 multi=7.2022 len=2603	2603	29.0836	29.0836	91.4056
k105_23465 flag=1 multi=3.0000 len=1682	1682	10.8786	10.8786	10.3954
k105_23478 flag=1 multi=2.8910 len=1829	1829	10.7725	10.7725	7.20446
k105_108260 flag=1 multi=4.0000 len=3977	3977	14.8095	14.8095	17.5222
k105_108261 flag=1 multi=2.9313 len=1793	1793	8.68168	8.68229	6.06099
k105_23513 flag=0 multi=6.8679 len=5107	5107	34.6423	34.6423	125.605
k105_23538 flag=1 multi=3.0000 len=1503	1503	8.52919	8.52919	9.23753
k105_108282 flag=0 multi=9.9963 len=24586	24586	28.8117	28.8117	47.2638
k105_23552 flag=0 multi=2.9237 len=2648	2648	22.0633	22.0637	84.3365
k105_108293 flag=1 multi=3.0000 len=1901	1901	14.7367	14.7367	20.3827
k105_23569 flag=1 multi=4.0000 len=3269	3269	14.755	14.755	34.4308
k105_108311 flag=1 multi=4.0000 len=2960	2960	18.5712	18.5712	51.7816
k105_23576 flag=1 multi=3.0000 len=3675	3675	12.3311	12.3311	13.6648
k105_23577 flag=1 multi=2.7803 len=1689	1689	11.5062	11.5062	25.4193
k105_108322 flag=1 multi=3.1226 len=4143	4143	15.28	15.28	28.7327
k105_108326 flag=1 multi=1.6862 len=1950	1950	11.4672	11.4672	14.1034
k105_23582 flag=1 multi=4.0000 len=1932	1932	16.9231	16.9231	21.1658
k105_23586 flag=1 multi=3.0000 len=2562	2562	11.017	11.017	22.4255
k105_108334 flag=1 multi=6.0000 len=11121	11121	18.2802	18.2802	26.4234
k105_23608 flag=1 multi=3.0000 len=1528	1528	9.59579	9.59579	13.9796
k105_108346 flag=1 multi=3.0000 len=1826	1826	10.8407	10.8407	7.50833
k105_23622 flag=1 multi=4.0000 len=4074	4074	15.0966	15.0966	14.4717
k105_108359 flag=1 multi=2.9322 len=1756	1756	16.3506	16.3506	30.6451
k105_23624 flag=0 multi=4.9806 len=2167	2167	17.9484	17.9484	46.7118
k105_23626 flag=1 multi=5.0000 len=2516	2516	17.727	17.727	49.9135
k105_108366 flag=1 multi=2.0000 len=2017	2017	7.12319	7.12319	6.62792
