contigName	contigLen	totalAvgDepth	220421_RR4342133_aln_sorted.bam	220421_RR4342133_aln_sorted.bam-var
k105_26042 flag=0 multi=6.9053 len=1794	1794	22.708	22.708	52.8068
k105_26048 flag=1 multi=4.0000 len=1521	1521	13.283	13.283	15.622
k105_26057 flag=1 multi=4.0000 len=2246	2246	12.5439	12.5439	10.442
k105_26060 flag=1 multi=5.0000 len=5941	5941	16.3908	16.3908	22.0642
k105_26091 flag=1 multi=2.7603 len=2408	2408	13.6515	13.6515	28.9218
k105_26097 flag=1 multi=3.0000 len=3931	3931	13.7001	13.7001	17.5386
k105_111747 flag=1 multi=9.9851 len=52811	52811	31.2209	31.2209	47.6573
k105_111748 flag=1 multi=1.8792 len=1653	1653	10.2495	10.2495	22.3098
k105_111756 flag=0 multi=6.8378 len=1560	1560	31.9801	31.9801	177.975
k105_26118 flag=0 multi=12.7416 len=2373	2373	60.1255	60.1255	112.221
k105_111765 flag=1 multi=3.0000 len=1579	1579	9.07698	9.07698	11.1663
k105_111767 flag=0 multi=4.8945 len=1802	1802	19.1985	19.1985	35.8041
k105_26121 flag=0 multi=7.9421 len=3127	3127	40.7168	40.7172	524.294
k105_26134 flag=1 multi=3.9217 len=3094	3094	13.1644	13.1644	16.4175
k105_26143 flag=1 multi=4.0000 len=1532	1532	12.1671	12.1671	16.846
k105_111796 flag=1 multi=3.0000 len=1830	1830	10.6077	10.6077	14.5302
k105_26149 flag=1 multi=3.9718 len=1701	1701	13.3939	13.3939	21.6686
k105_111810 flag=1 multi=4.0000 len=2696	2696	27.4969	27.4969	64.4339
k105_111813 flag=0 multi=9.9802 len=4642	4642	30.6883	30.6883	76.2075
k105_26192 flag=0 multi=4.0000 len=2086	2086	12.5289	12.5289	16.1056
k105_26206 flag=0 multi=10.0000 len=1631	1631	27.6583	27.6583	205.86
k105_111840 flag=0 multi=9.7094 len=5525	5525	36.0476	36.0476	171.361
k105_111843 flag=0 multi=16.0000 len=1659	1659	66.1113	66.112	167.366
k105_26219 flag=1 multi=4.9109 len=4237	4237	17.1441	17.1441	24.379
k105_111863 flag=1 multi=3.0000 len=1955	1955	8.76011	8.76011	7.82105
k105_111866 flag=0 multi=6.9725 len=2066	2066	35.9859	35.9859	106.404
k105_111884 flag=1 multi=3.0000 len=1863	1863	10.6865	10.6865	13.9791
k105_26263 flag=0 multi=5.9711 len=1835	1835	26.0231	26.0231	74.3457
k105_111885 flag=1 multi=2.9390 len=2762	2762	13.4127	13.4127	13.9927
k105_26266 flag=0 multi=2.9074 len=1617	1617	12.8289	12.8289	35.2223
k105_26271 flag=0 multi=11.7568 len=1955	1955	68.0449	68.0449	297.504
k105_111893 flag=0 multi=8.3960 len=4335	4335	35.9133	35.9133	90.4966
k105_26274 flag=1 multi=5.0000 len=1706	1706	14.5276	14.5276	8.66223
k105_26277 flag=1 multi=6.0000 len=6035	6035	23.2224	23.2224	106.797
k105_26283 flag=1 multi=2.7866 len=1726	1726	10.2354	10.2354	4.75026
k105_26285 flag=0 multi=4.9381 len=3144	3144	20.9943	20.9943	79.7769
k105_26294 flag=0 multi=7.0000 len=1703	1703	24.7405	24.7405	69.4396
k105_111903 flag=0 multi=6.4321 len=17479	17479	21.6802	21.6802	43.308
k105_26314 flag=1 multi=3.0000 len=1515	1515	9.64762	9.64762	5.99817
k105_111921 flag=0 multi=19.8336 len=1571	1571	81.5144	81.5144	228.978
k105_26317 flag=0 multi=4.9181 len=2204	2204	25.9883	25.9883	123.711
k105_26318 flag=1 multi=3.0000 len=3087	3087	10.9751	10.9755	11.4531
k105_26319 flag=1 multi=2.9548 len=2718	2718	16.2734	16.2734	75.6873
k105_111925 flag=0 multi=8.0000 len=6664	6664	30.809	30.809	56.3227
k105_26320 flag=0 multi=11.8425 len=3306	3306	46.9018	46.9018	124.683
k105_111930 flag=0 multi=13.9478 len=2594	2594	57.0168	57.0168	75.7734
k105_26326 flag=1 multi=3.2826 len=1690	1690	11.6825	11.6825	12.5898
k105_111938 flag=1 multi=3.0000 len=1615	1615	9.7959	9.7959	5.24041
k105_111948 flag=1 multi=2.9340 len=2650	2650	10.0444	10.0444	5.14207
k105_26347 flag=0 multi=9.9653 len=2698	2698	30.7661	30.7661	43.486
k105_26348 flag=1 multi=8.9836 len=1567	1567	27.9259	27.9259	60.4356
k105_26350 flag=1 multi=4.0000 len=1948	1948	14.6574	14.6574	11.6544
k105_26352 flag=0 multi=5.7211 len=3146	3146	19.1348	19.1352	52.2157
k105_26353 flag=1 multi=3.0000 len=2215	2215	11.8765	11.8765	18.2838
k105_26358 flag=0 multi=5.9631 len=4168	4168	25.4296	25.4296	75.4258
k105_26362 flag=1 multi=3.7937 len=2577	2577	15.1154	15.1154	33.6937
k105_26369 flag=0 multi=5.9736 len=1997	1997	21.4077	21.4077	56.416
k105_26383 flag=0 multi=6.6589 len=3591	3591	34.44	34.4403	100.588
k105_111968 flag=0 multi=53.3336 len=28003	28003	141.213	141.213	706.766
k105_111975 flag=1 multi=3.0000 len=1563	1563	9.58528	9.58528	8.18909
k105_26392 flag=1 multi=5.8282 len=2812	2812	17.1773	17.1773	27.77
k105_26394 flag=0 multi=9.0000 len=5010	5010	32.5494	32.5494	61.2492
k105_111989 flag=0 multi=8.4581 len=1786	1786	50.8209	50.8209	279.39
k105_111992 flag=0 multi=5.9283 len=3132	3132	23.5376	23.5376	62.0676
k105_111999 flag=1 multi=3.0000 len=1683	1683	11.3399	11.3399	12.0572
k105_26421 flag=1 multi=2.9178 len=2173	2173	11.5645	11.5645	15.5604
k105_26423 flag=1 multi=1.9795 len=1569	1569	7.95067	7.95067	10.6815
k105_26426 flag=0 multi=9.8078 len=5814	5814	30.0722	30.0722	53.0141
k105_112010 flag=1 multi=2.9828 len=5583	5583	9.5358	9.5358	8.70088
k105_26429 flag=0 multi=7.7499 len=3212	3212	27.1137	27.1137	28.5372
k105_112022 flag=0 multi=7.0000 len=1745	1745	27.0602	27.0602	45.6062
k105_26430 flag=1 multi=4.9361 len=4113	4113	18.1938	18.1938	40.5858
k105_26434 flag=1 multi=4.0000 len=5317	5317	11.5336	11.5336	9.3721
k105_112031 flag=1 multi=4.0000 len=2754	2754	13.0979	13.0979	14.9889
k105_26443 flag=1 multi=1.9169 len=1971	1971	17.6524	17.6524	49.0435
k105_26446 flag=1 multi=3.0000 len=1717	1717	11.1066	11.1066	19.9497
k105_112047 flag=1 multi=3.0000 len=3347	3347	12.0591	12.0591	18.0945
k105_112050 flag=1 multi=3.7004 len=1517	1517	22.0966	22.0966	100.518
k105_26465 flag=1 multi=3.0000 len=2801	2801	10.6624	10.6624	11.7263
k105_112057 flag=1 multi=3.0000 len=1631	1631	10.3363	10.3369	8.24773
k105_26473 flag=1 multi=3.0000 len=1503	1503	8.75019	8.75019	5.33551
k105_112058 flag=0 multi=5.8861 len=4154	4154	24.5177	24.5177	42.7105
k105_112062 flag=0 multi=11.4099 len=2503	2503	36.4165	36.4165	83.0841
k105_26479 flag=1 multi=3.6885 len=1540	1540	12.9086	12.9086	19.5143
k105_112065 flag=0 multi=5.9610 len=8449	8449	22.0353	22.0353	33.3929
k105_26491 flag=0 multi=15.6402 len=11360	11360	67.3829	67.3829	84.568
k105_112078 flag=0 multi=3.9928 len=4244	4244	15.1705	15.1705	30.6433
k105_112087 flag=1 multi=6.0000 len=1541	1541	15.9676	15.9676	18.8659
k105_26497 flag=1 multi=3.9448 len=3852	3852	13.0127	13.0127	19.0808
k105_26500 flag=1 multi=3.9045 len=3025	3025	15.76	15.76	32.2102
k105_112097 flag=1 multi=3.9961 len=7857	7857	13.0191	13.0191	18.1493
k105_112101 flag=1 multi=1.8591 len=1624	1624	12.4525	12.4525	14.5249
k105_112111 flag=1 multi=2.0000 len=1643	1643	10.8493	10.85	8.58071
k105_26509 flag=1 multi=7.0000 len=16822	16822	23.4935	23.4935	37.0013
k105_112120 flag=0 multi=19.1150 len=5017	5017	73.6741	73.6741	255.626
k105_112127 flag=0 multi=7.9940 len=6246	6246	31.872	31.872	58.7332
k105_112135 flag=1 multi=4.0000 len=2023	2023	13.6887	13.6887	28.6131
k105_112140 flag=0 multi=68.7576 len=1776	1776	359.838	359.838	10955.3
k105_112141 flag=0 multi=5.7371 len=1813	1813	24.2736	24.2736	69.053
k105_112149 flag=1 multi=1.9479 len=1526	1526	20.7086	20.7086	34.6226
k105_112156 flag=0 multi=47.4892 len=2098	2098	208.18	208.18	13909.2
k105_112179 flag=1 multi=3.9795 len=5088	5088	15.3495	15.3495	21.6888
k105_26524 flag=0 multi=6.9831 len=48610	48610	24.0521	24.0521	42.4556
k105_112196 flag=0 multi=6.3390 len=3011	3011	33.8735	33.8735	82.9869
k105_26534 flag=1 multi=5.0000 len=4004	4004	15.3936	15.3936	15.9637
k105_112202 flag=1 multi=4.0000 len=1612	1612	9.49453	9.49521	12.1215
k105_26547 flag=0 multi=3.3196 len=1895	1895	14.4178	14.4178	93.0863
k105_112206 flag=1 multi=5.9802 len=18034	18034	17.551	17.551	23.5416
k105_26555 flag=0 multi=35.2114 len=21121	21121	104.545	104.545	218.167
k105_112227 flag=0 multi=5.0000 len=3210	3210	22.0915	22.0915	58.4597
k105_112230 flag=0 multi=15.6549 len=3408	3408	85.5531	85.5531	623.974
k105_26570 flag=0 multi=17.5393 len=3832	3832	73.3115	73.3115	129.237
k105_26574 flag=1 multi=4.0000 len=3284	3284	12.1203	12.1203	13.5109
k105_26576 flag=1 multi=3.0000 len=1993	1993	10.663	10.663	6.98248
k105_112241 flag=1 multi=5.7894 len=10720	10720	19.8956	19.8956	33.6152
k105_112242 flag=0 multi=3.8374 len=4145	4145	18.0663	18.0663	31.8787
k105_112246 flag=1 multi=4.9788 len=6535	6535	24.5909	24.5909	51.1317
k105_26601 flag=1 multi=2.0000 len=1633	1633	9.9764	9.9764	10.2161
k105_26604 flag=0 multi=6.0000 len=2358	2358	20.1603	20.1608	38.8029
k105_112260 flag=1 multi=2.9347 len=1606	1606	11.7589	11.7589	14.0855
k105_26633 flag=1 multi=3.9432 len=3430	3430	19.7841	19.7845	117.415
k105_26646 flag=1 multi=3.0000 len=1767	1767	10.4824	10.4824	18.0629
k105_26647 flag=1 multi=5.0000 len=3453	3453	15.396	15.396	17.4864
k105_26648 flag=0 multi=4.0000 len=2550	2550	21.685	21.685	110.704
k105_112296 flag=0 multi=14.9374 len=10003	10003	36.4809	36.4809	989.666
k105_112297 flag=1 multi=3.0000 len=2006	2006	9.67188	9.67188	8.97513
k105_26658 flag=0 multi=11.0577 len=1978	1978	65.285	65.285	221.254
k105_112304 flag=1 multi=3.0000 len=1586	1586	11.9777	11.9777	7.60231
k105_112324 flag=1 multi=3.0000 len=1942	1942	11.5084	11.5084	17.159
k105_112328 flag=0 multi=17.3372 len=7309	7309	71.4453	71.4453	402.258
k105_26694 flag=1 multi=3.8760 len=1629	1629	26.0494	26.0494	132.587
k105_26695 flag=0 multi=4.9673 len=4997	4997	19.923	19.923	315.182
k105_112338 flag=0 multi=10.8336 len=4854	4854	36.3967	36.3967	72.1574
k105_112346 flag=1 multi=2.8936 len=1627	1627	16.4523	16.4523	23.1503
k105_26710 flag=1 multi=3.0000 len=1910	1910	12.0903	12.0903	14.8281
k105_112349 flag=0 multi=4.0000 len=2573	2573	28.1556	28.1556	99.1974
k105_26715 flag=1 multi=5.0000 len=3467	3467	14.3319	14.3319	16.9431
k105_112354 flag=0 multi=90.7149 len=3262	3262	326.642	326.642	4795.6
k105_112367 flag=1 multi=4.0000 len=1791	1791	12.6795	12.6795	23.7655
k105_26727 flag=1 multi=7.5591 len=3076	3076	26.5906	26.5906	68.1866
k105_26751 flag=0 multi=16.5021 len=2226	2226	56.3078	56.3078	167.27
k105_26755 flag=0 multi=8.3931 len=2982	2982	31.5911	31.5911	75.8041
k105_26760 flag=1 multi=100.6762 len=4027	4027	319.902	319.902	31868.3
k105_26763 flag=0 multi=4.0000 len=2728	2728	14.2611	14.2611	15.998
k105_26775 flag=0 multi=10.0000 len=1605	1605	46.8227	46.8227	48.0992
k105_112374 flag=1 multi=7.0000 len=46324	46324	19.189	19.189	28.2421
k105_112375 flag=1 multi=4.0000 len=1951	1951	12.8073	12.8073	11.1945
k105_26801 flag=1 multi=3.0000 len=2153	2153	11.3625	11.3625	7.92451
k105_26820 flag=1 multi=3.0000 len=2445	2445	9.80741	9.80741	8.76246
k105_112417 flag=1 multi=94.8243 len=4919	4919	322.571	322.571	8494.23
k105_26840 flag=0 multi=8.4621 len=2377	2377	32.8617	32.8617	54.7328
k105_112427 flag=1 multi=3.0000 len=1660	1660	15.6808	15.6808	29.5243
k105_26858 flag=0 multi=61.4659 len=4340	4340	204.822	204.822	1143.04
k105_26859 flag=0 multi=67.6069 len=3514	3514	246.448	246.448	9465.6
k105_112440 flag=1 multi=6.9710 len=16681	16681	22.7892	22.7892	37.0808
k105_26869 flag=1 multi=7.0000 len=5195	5195	18.5348	18.5348	76.9819
k105_26881 flag=0 multi=8.9573 len=1979	1979	39.5451	39.5451	81.1869
k105_112447 flag=0 multi=8.6974 len=9055	9055	28.9782	28.9782	59.5303
k105_26895 flag=1 multi=3.0000 len=2835	2835	12.5907	12.5907	15.0377
k105_112460 flag=1 multi=3.0000 len=3082	3082	14.3366	14.3366	16.8914
k105_112462 flag=0 multi=14.9615 len=5296	5296	55.1994	55.1994	449.604
k105_112468 flag=0 multi=10.9814 len=1500	1500	35.9022	35.9022	68.457
k105_26925 flag=0 multi=6.2159 len=6257	6257	22.9104	22.9104	63.7845
k105_112490 flag=1 multi=3.0000 len=1898	1898	8.5389	8.5389	7.43235
k105_112506 flag=1 multi=1.9323 len=1522	1522	10.2908	10.2908	7.21731
k105_26959 flag=0 multi=3.9522 len=2572	2572	16.147	16.147	30.304
k105_112516 flag=1 multi=4.0000 len=1830	1830	19.6583	19.6583	65.6462
k105_112519 flag=1 multi=5.0000 len=1885	1885	16.6323	16.6323	21.2072
k105_112524 flag=1 multi=3.0000 len=2541	2541	17.3342	17.3346	31.5114
k105_112526 flag=1 multi=2.0000 len=1611	1611	9.82683	9.82683	5.00082
k105_26966 flag=1 multi=7.0000 len=25070	25070	19.215	19.215	30.4223
k105_112561 flag=0 multi=4.7994 len=4084	4084	17.4431	17.4431	32.7522
k105_26974 flag=1 multi=2.9975 len=1699	1699	11.3538	11.3538	28.6189
k105_26981 flag=0 multi=79.4701 len=3302	3302	276.262	276.262	1717.59
k105_112577 flag=0 multi=4.7010 len=1657	1657	17.9283	17.9283	16.1329
k105_26985 flag=1 multi=3.0000 len=1991	1991	9.83704	9.83704	6.9147
k105_26991 flag=0 multi=6.5628 len=9626	9626	26.7006	26.7006	115.515
k105_27013 flag=1 multi=2.9186 len=1850	1850	11.0924	11.0924	10.8808
k105_112643 flag=1 multi=5.5355 len=1582	1582	12.9448	12.9448	14.424
k105_27024 flag=0 multi=3.4574 len=2160	2160	22.3766	22.3766	482.074
k105_27028 flag=1 multi=2.8449 len=4031	4031	15.765	15.765	22.6422
k105_112655 flag=1 multi=3.7647 len=2145	2145	11.9464	11.9464	17.6797
k105_27039 flag=0 multi=21.3398 len=1553	1553	90.253	90.2537	259.332
k105_112664 flag=1 multi=3.1552 len=1561	1561	11.3515	11.3515	17.1941
k105_112666 flag=0 multi=79.1265 len=3171	3171	315.647	315.647	1496.92
k105_27044 flag=0 multi=51.0713 len=2251	2251	147.098	147.098	3600.11
k105_27056 flag=1 multi=6.0000 len=2524	2524	17.7005	17.7009	39.8001
k105_112695 flag=0 multi=4.9909 len=4477	4477	18.0005	18.0005	34.3724
k105_112696 flag=0 multi=3.6639 len=1899	1899	16.7942	16.7942	43.7988
k105_112704 flag=1 multi=3.4022 len=3479	3479	13.2743	13.2743	18.4131
k105_27088 flag=1 multi=4.0000 len=2273	2273	11.6952	11.6952	14.8067
k105_112725 flag=0 multi=9.8888 len=1723	1723	34.9822	34.9828	54.4799
k105_27110 flag=0 multi=55.7412 len=2512	2512	280.377	280.377	2653.83
k105_112729 flag=1 multi=3.0000 len=3290	3290	10.2541	10.2541	13.1907
k105_27113 flag=1 multi=3.8178 len=1620	1620	28.6592	28.6592	139.345
k105_27119 flag=0 multi=4.5603 len=1920	1920	42.0395	42.0395	177.747
k105_112735 flag=0 multi=7.9235 len=3766	3766	41.9602	41.9602	370.867
k105_27140 flag=1 multi=4.0000 len=1703	1703	13.2086	13.2086	40.8057
k105_27141 flag=1 multi=2.9491 len=2382	2382	15.0901	15.0901	136.218
k105_27143 flag=0 multi=11.0828 len=4428	4428	42.0767	42.0767	139.983
k105_112742 flag=0 multi=5.9972 len=17702	17702	20.7446	20.7446	36.0663
k105_112748 flag=0 multi=6.8582 len=1924	1924	27.6094	27.6094	434.295
k105_27158 flag=1 multi=4.6354 len=2966	2966	18.9517	18.9517	50.3882
k105_112752 flag=1 multi=3.0000 len=1570	1570	10.9148	10.9148	14.4909
k105_112756 flag=1 multi=2.9421 len=2315	2315	11.843	11.843	19.5983
k105_112761 flag=0 multi=7.7784 len=1558	1558	37.6328	37.6328	123.016
k105_27172 flag=1 multi=3.8569 len=1929	1929	23.4564	23.4564	52.5317
k105_27176 flag=1 multi=1.9886 len=1510	1510	11.5419	11.5419	13.9099
k105_112769 flag=1 multi=4.0000 len=1866	1866	12.5542	12.5542	20.4747
k105_112770 flag=1 multi=3.0000 len=3033	3033	11.2747	11.2747	11.064
k105_27194 flag=0 multi=2.0000 len=1517	1517	11.1287	11.1287	22.8077
k105_112796 flag=1 multi=4.0000 len=2569	2569	15.3415	15.3415	20.3731
k105_27214 flag=1 multi=1.9254 len=1754	1754	10.5985	10.5985	17.4182
k105_112803 flag=1 multi=3.0000 len=2637	2637	10.3784	10.3784	8.99637
k105_27217 flag=1 multi=3.0000 len=3756	3756	10.4678	10.4678	12.3857
k105_112809 flag=1 multi=2.7908 len=1797	1797	20.3892	20.3892	100.996
k105_27218 flag=1 multi=4.5439 len=3850	3850	28.4289	28.4289	66.031
k105_27220 flag=1 multi=3.7628 len=1749	1749	26.0663	26.0663	55.202
k105_27224 flag=1 multi=2.9174 len=1533	1533	13.128	13.128	21.9612
k105_112814 flag=1 multi=5.0000 len=5230	5230	15.0697	15.0697	18.4141
k105_112829 flag=1 multi=3.0000 len=1662	1662	13.5093	13.5093	26.7305
k105_27246 flag=1 multi=4.0000 len=2306	2306	16.4805	16.4805	31.2565
k105_27252 flag=0 multi=11.7262 len=1500	1500	108.515	108.515	457.725
k105_27253 flag=0 multi=11.5375 len=1677	1677	61.1925	61.1925	215.49
k105_112843 flag=0 multi=46.1168 len=3058	3058	192.99	192.99	1235.84
k105_112851 flag=1 multi=4.0000 len=2273	2273	12.634	12.634	12.0408
k105_112852 flag=0 multi=4.7042 len=1552	1552	14.5599	14.5599	26.8205
k105_112853 flag=0 multi=2.9927 len=2846	2846	21.6272	21.6272	41.9221
k105_27257 flag=0 multi=109.1435 len=14711	14711	345.199	345.199	1841.57
k105_112863 flag=0 multi=4.9348 len=5688	5688	18.2467	18.2467	108.452
k105_27264 flag=1 multi=3.7772 len=1667	1667	12.8899	12.8899	15.5848
k105_112865 flag=0 multi=16.8813 len=2802	2802	52.9815	52.9815	107.683
k105_112868 flag=0 multi=10.6087 len=2185	2185	41.3214	41.3214	163.075
k105_112877 flag=1 multi=7.0000 len=7172	7172	31.4815	31.4815	75.1484
k105_27301 flag=0 multi=17.3771 len=7194	7194	65.9601	65.9601	298.04
k105_112888 flag=0 multi=2.9885 len=1846	1846	14.2978	14.2978	55.4222
k105_27303 flag=1 multi=3.0000 len=3011	3011	13.1769	13.1769	19.5219
k105_112891 flag=0 multi=42.4829 len=4255	4255	164.664	164.664	1379.16
k105_27312 flag=1 multi=2.9531 len=2791	2791	12.1352	12.1352	17.7359
k105_27314 flag=1 multi=5.0000 len=3462	3462	13.4719	13.4719	18.3467
k105_112909 flag=1 multi=4.4043 len=5630	5630	28.7241	28.7241	60.8209
k105_27326 flag=0 multi=14.6410 len=1974	1974	61.9353	61.9353	351.343
k105_112912 flag=0 multi=9.9490 len=1871	1871	43.1156	43.1156	155.988
k105_112917 flag=0 multi=11.8196 len=2610	2610	54.0622	54.0622	192.43
k105_112918 flag=1 multi=4.0000 len=2287	2287	13.1905	13.1905	18.5682
k105_27330 flag=0 multi=5.9949 len=9936	9936	20.8218	20.8218	38.0151
k105_112930 flag=1 multi=1.9531 len=1620	1620	9.58367	9.58367	5.34187
k105_112934 flag=1 multi=3.0000 len=1905	1905	8.20285	8.20285	9.57572
k105_112935 flag=1 multi=3.0000 len=2735	2735	10.9501	10.9501	12.6759
k105_27350 flag=1 multi=4.0000 len=4154	4154	13.9486	13.9486	33.3045
k105_112940 flag=0 multi=8.9694 len=2720	2720	37.1704	37.1704	72.2605
k105_112948 flag=0 multi=2.9871 len=1652	1652	12.3522	12.3522	10.5202
k105_112950 flag=1 multi=4.0000 len=2427	2427	14.7202	14.7202	19.0874
k105_27378 flag=0 multi=16.8581 len=2712	2712	30.5648	30.5648	81.8326
k105_112960 flag=1 multi=3.0000 len=1898	1898	14.5704	14.5704	11.9807
k105_112968 flag=1 multi=3.7851 len=3557	3557	17.3381	17.3381	17.0531
k105_112972 flag=1 multi=4.0000 len=3793	3793	12.3766	12.3766	11.711
k105_27406 flag=1 multi=4.0000 len=6236	6236	13.4006	13.4006	17.388
k105_27408 flag=1 multi=2.9329 len=2371	2371	22.8487	22.8487	67.5665
k105_112988 flag=1 multi=3.0000 len=1621	1621	9.30795	9.30795	4.06631
k105_112996 flag=1 multi=2.9504 len=1759	1759	13.2268	13.2268	19.7178
k105_27421 flag=1 multi=3.9300 len=1861	1861	20.9386	20.9386	53.1396
k105_27422 flag=0 multi=3.5510 len=1840	1840	21.926	21.926	36.8016
k105_113010 flag=0 multi=3.3226 len=1664	1664	21.1816	21.1816	421.03
k105_113016 flag=1 multi=3.0000 len=1539	1539	15.0288	15.0288	20.3333
k105_27427 flag=0 multi=9.5961 len=6866	6866	48.0756	48.0756	130.494
k105_27430 flag=1 multi=2.9108 len=2438	2438	11.2111	11.2111	18.4822
k105_113032 flag=1 multi=2.8512 len=1597	1597	11.5957	11.5957	47.8236
k105_113033 flag=1 multi=2.7584 len=1893	1893	11.2238	11.2238	20.0061
k105_113034 flag=0 multi=57.2980 len=8158	8158	204.74	204.74	4191.6
k105_27465 flag=1 multi=4.0000 len=2249	2249	11.6722	11.6722	10.3435
k105_113040 flag=1 multi=2.9630 len=3456	3456	11.1748	11.1748	12.827
k105_113043 flag=0 multi=56.3048 len=2946	2946	239.006	239.006	1005.46
k105_27485 flag=0 multi=6.8184 len=1575	1575	65.7979	65.7979	331.736
k105_27487 flag=0 multi=10.8204 len=1670	1670	40.8868	40.8868	73.4948
k105_113054 flag=1 multi=1.9589 len=2514	2514	10.1286	10.1286	9.06596
k105_27492 flag=0 multi=3.9868 len=2385	2385	13.7857	13.7857	25.9384
k105_113063 flag=0 multi=43.7775 len=2011	2011	236.33	236.33	2615.77
k105_27503 flag=0 multi=67.0460 len=4687	4687	221.275	221.275	483.299
k105_27517 flag=1 multi=3.0000 len=2184	2184	22.262	22.262	75.4292
k105_27519 flag=0 multi=52.0493 len=2071	2071	228.692	228.692	1836.83
k105_113088 flag=1 multi=6.1321 len=6912	6912	30.5587	30.5587	63.4051
k105_27531 flag=1 multi=3.0000 len=1862	1862	7.40888	7.40888	4.2278
k105_27536 flag=0 multi=7.5758 len=2406	2406	66.0501	66.0501	10470.3
k105_27540 flag=0 multi=5.0000 len=2835	2835	21.5289	21.5289	45.5979
k105_113098 flag=0 multi=61.7620 len=8333	8333	187.159	187.159	407.106
k105_113104 flag=0 multi=7.9360 len=2291	2291	40.6922	40.6927	81.1277
k105_113115 flag=0 multi=46.0159 len=2310	2310	249.016	249.016	2027.75
k105_27541 flag=0 multi=6.0000 len=14846	14846	23.4746	23.4746	51.084
k105_27546 flag=0 multi=9.7767 len=1556	1556	58.633	58.633	214.684
k105_27559 flag=0 multi=69.5158 len=1530	1530	268.311	268.311	904.151
k105_113131 flag=1 multi=4.6191 len=3442	3442	34.3329	34.3329	1326.86
k105_113132 flag=0 multi=12.0000 len=1796	1796	51.0383	51.0383	190.016
k105_27560 flag=1 multi=2.9461 len=2070	2070	17.3135	17.3135	35.1899
k105_113133 flag=1 multi=2.9175 len=1850	1850	14.5206	14.5206	17.6789
k105_27562 flag=1 multi=4.0000 len=4346	4346	13.7979	13.7979	18.2981
k105_113141 flag=0 multi=17.8148 len=6740	6740	66.9524	66.9524	98.7107
k105_113143 flag=1 multi=4.0000 len=2063	2063	13.4841	13.4841	12.8252
k105_113147 flag=1 multi=3.0000 len=1600	1600	24.0179	24.0179	73.6021
k105_113148 flag=0 multi=9.0754 len=3873	3873	32.0991	32.0991	83.9742
k105_113154 flag=1 multi=1.9719 len=3305	3305	15.7544	15.7544	29.9242
k105_113155 flag=1 multi=3.0000 len=2394	2394	19.0918	19.0922	35.8109
k105_113159 flag=1 multi=5.4756 len=3812	3812	22.0448	22.0448	87.9054
k105_113172 flag=1 multi=1.8972 len=1671	1671	10.0053	10.0053	13.0776
k105_113175 flag=0 multi=9.1722 len=1621	1621	48.6526	48.6526	514.413
k105_113178 flag=1 multi=3.0000 len=3234	3234	12.2273	12.2273	14.0582
k105_27574 flag=0 multi=32.8048 len=37997	37997	98.8929	98.8929	296.06
k105_113179 flag=0 multi=4.4535 len=4266	4266	17.2398	17.2398	27.6807
k105_27576 flag=0 multi=3.8690 len=1731	1731	25.6078	25.6078	93.1032
k105_113181 flag=0 multi=5.4029 len=5032	5032	21.9689	21.9689	61.0004
k105_113188 flag=0 multi=10.9273 len=2855	2855	38.6806	38.6806	105.672
k105_113190 flag=1 multi=3.0000 len=2430	2430	9.8943	9.8943	11.8584
k105_27596 flag=1 multi=2.7009 len=2499	2499	20.1741	20.1741	31.498
k105_113203 flag=1 multi=3.0000 len=2602	2602	11.978	11.978	14.8538
