#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_101303 flag=1 multi=3.0000 len=1759	5.3189	1759	0.0000	98.4650	1732	46	48	0.6119	5	2.68
k105_101304 flag=1 multi=2.0000 len=1730	7.3133	1730	0.0000	100.0000	1730	62	64	0.4507	7	3.37
k105_101306 flag=1 multi=3.0000 len=4181	8.2789	4181	0.0000	100.0000	4181	174	177	0.6293	8	3.24
k105_101310 flag=1 multi=5.0000 len=1733	12.8252	1733	0.0000	100.0000	1733	112	114	0.6092	13	5.06
k105_14991 flag=0 multi=9.9918 len=22178	20.8330	22178	0.0000	100.0000	22178	2295	2297	0.3599	21	5.74
k105_15019 flag=1 multi=5.0000 len=2779	9.9349	2779	0.0000	97.0133	2696	135	140	0.4579	9	4.20
k105_101359 flag=1 multi=2.9406 len=1924	14.9943	1924	0.0000	100.0000	1924	141	148	0.3505	14	5.25
k105_101360 flag=0 multi=6.4681 len=6586	22.6083	6586	0.0000	100.0000	6586	742	765	0.6031	23	6.27
k105_15039 flag=0 multi=6.0235 len=2271	19.8318	2271	0.0000	100.0000	2271	226	224	0.3397	21	6.32
k105_101361 flag=0 multi=12.3525 len=2928	29.0926	2928	0.0000	99.2828	2907	417	434	0.4604	29	7.28
k105_15058 flag=1 multi=3.8965 len=3553	9.4075	3553	0.0000	100.0000	3553	167	169	0.4461	9	3.38
k105_101387 flag=0 multi=7.7574 len=2702	35.3183	2702	0.0000	100.0000	2702	471	488	0.5752	35	12.08
k105_15065 flag=1 multi=2.8140 len=1535	6.8215	1535	0.0000	100.0000	1535	51	54	0.5347	6	2.81
k105_101389 flag=1 multi=4.0000 len=1895	6.9235	1895	0.0000	100.0000	1895	66	67	0.6193	7	2.66
k105_101392 flag=1 multi=4.0000 len=2145	7.8462	2145	0.0000	100.0000	2145	84	84	0.4963	7	2.86
k105_101394 flag=0 multi=7.7731 len=2172	18.4949	2172	0.0000	100.0000	2172	199	204	0.3768	18	6.15
k105_101396 flag=0 multi=4.8824 len=2519	25.4097	2519	0.0000	100.0000	2519	320	322	0.3483	26	4.04
k105_101398 flag=1 multi=6.0000 len=2384	9.6904	2384	0.0000	99.4547	2371	116	116	0.5007	10	3.38
k105_15085 flag=0 multi=4.9804 len=2142	18.4916	2142	0.0000	100.0000	2142	213	197	0.6490	18	7.77
k105_15087 flag=1 multi=5.0000 len=2114	8.8136	2114	0.0000	100.0000	2114	93	94	0.5745	9	2.83
k105_15092 flag=1 multi=4.8382 len=1613	36.6299	1613	0.0000	99.1940	1600	324	263	0.3342	16	40.33
k105_15093 flag=0 multi=4.0000 len=2483	11.2002	2483	0.0000	99.5973	2473	134	136	0.3894	11	4.32
k105_15101 flag=0 multi=10.1272 len=8244	23.0779	8244	0.0000	100.0000	8244	940	952	0.3752	22	6.70
k105_101434 flag=1 multi=5.0000 len=5488	9.9344	5488	0.0000	100.0000	5488	272	273	0.5111	10	3.60
k105_15103 flag=1 multi=9.6290 len=2264	36.2955	2264	0.0000	100.0000	2264	412	404	0.3651	31	22.71
k105_15106 flag=0 multi=6.6772 len=1939	22.0046	1939	0.0000	100.0000	1939	209	215	0.3371	22	8.26
k105_101444 flag=0 multi=4.9825 len=2738	8.0186	2738	0.0000	100.0000	2738	107	112	0.4992	8	2.83
k105_101458 flag=0 multi=7.9789 len=3416	22.9854	3416	0.0000	100.0000	3416	391	403	0.6101	23	5.04
k105_15126 flag=0 multi=14.9735 len=4783	33.7269	4783	0.0000	100.0000	4783	804	801	0.4400	34	7.75
k105_101460 flag=1 multi=4.0000 len=4483	7.0930	4483	0.0000	100.0000	4483	160	160	0.5537	7	2.97
k105_15127 flag=0 multi=6.9704 len=2130	18.7915	2130	0.0000	100.0000	2130	202	198	0.5554	18	6.79
k105_101461 flag=0 multi=13.6919 len=2815	34.8064	2815	0.0000	100.0000	2815	487	497	0.4238	36	6.93
k105_15134 flag=0 multi=7.7808 len=2961	19.5350	2961	0.0000	100.0000	2961	289	295	0.6161	19	5.10
k105_101472 flag=0 multi=6.9615 len=1665	18.6252	1665	0.0000	99.2192	1652	152	160	0.6550	19	6.99
k105_101473 flag=0 multi=1.9949 len=2051	22.2126	2051	0.0000	99.5124	2041	243	206	0.6221	14	19.35
k105_15141 flag=1 multi=4.0000 len=3509	7.7999	3509	0.0000	100.0000	3509	137	136	0.6399	8	3.23
k105_101474 flag=0 multi=6.8391 len=4058	25.7518	4058	0.0000	100.0000	4058	511	530	0.3698	26	8.63
k105_101475 flag=1 multi=3.0000 len=2247	6.6168	2247	0.0000	100.0000	2247	74	74	0.4885	6	2.47
k105_101478 flag=1 multi=4.0000 len=1568	6.3992	1568	0.0000	98.2781	1541	50	50	0.4381	6	3.04
k105_15163 flag=1 multi=2.9642 len=1668	7.0635	1668	0.0000	99.3405	1657	57	60	0.2714	7	3.11
k105_15171 flag=1 multi=5.0000 len=1656	9.3943	1656	0.0000	99.2150	1643	78	78	0.3384	10	2.70
k105_101487 flag=1 multi=4.0000 len=4211	21.7775	4211	0.0000	100.0000	4211	458	458	0.4206	21	4.70
k105_15186 flag=1 multi=2.9926 len=2814	22.1962	2814	0.0000	100.0000	2814	314	317	0.5022	22	4.47
k105_101502 flag=1 multi=2.9749 len=2659	15.6303	2659	0.0000	99.4735	2645	206	212	0.5856	15	5.58
k105_101504 flag=0 multi=10.1115 len=3038	32.4184	3038	0.0000	100.0000	3038	487	497	0.4674	32	7.89
k105_15187 flag=0 multi=6.9927 len=8352	23.0670	8352	0.0000	100.0000	8352	962	989	0.6473	24	6.59
k105_101515 flag=1 multi=6.7615 len=1816	20.2808	1816	0.0000	100.0000	1816	183	182	0.3514	17	13.17
k105_15191 flag=1 multi=2.0000 len=1682	7.6629	1682	0.0000	100.0000	1682	64	65	0.4946	7	2.92
k105_101523 flag=0 multi=9.3033 len=1945	23.4237	1945	0.0000	100.0000	1945	227	228	0.4595	22	7.94
k105_15196 flag=1 multi=4.2151 len=2806	24.4633	2806	0.0000	100.0000	2806	355	325	0.5915	12	23.72
k105_101527 flag=1 multi=5.0000 len=2145	8.6452	2145	0.0000	98.6946	2117	93	91	0.4213	9	3.22
k105_15199 flag=0 multi=6.0000 len=3526	16.9991	3526	0.0000	100.0000	3526	299	306	0.5938	16	6.13
k105_101528 flag=0 multi=2.9893 len=1968	18.9832	1968	0.0000	100.0000	1968	193	190	0.6282	20	6.96
k105_101533 flag=0 multi=3.8962 len=3351	20.5828	3351	0.0000	100.0000	3351	343	347	0.4340	20	5.03
k105_101541 flag=1 multi=3.0000 len=2293	8.4156	2293	0.0000	100.0000	2293	97	96	0.4378	8	4.05
k105_15206 flag=1 multi=4.0000 len=5372	8.0060	5372	0.0000	99.6463	5353	215	214	0.5853	8	3.15
k105_15210 flag=0 multi=3.9907 len=3342	13.1762	3342	0.0000	99.8803	3338	223	222	0.5750	13	4.57
k105_101552 flag=0 multi=4.9948 len=7827	17.6067	7827	0.0000	100.0000	7827	682	693	0.3651	18	5.99
k105_101558 flag=0 multi=10.4012 len=1877	27.6692	1877	0.0000	99.8934	1875	266	256	0.4958	31	13.79
k105_101569 flag=1 multi=2.9524 len=1829	8.7381	1829	0.0000	100.0000	1829	81	79	0.3676	8	4.34
k105_15251 flag=1 multi=4.0000 len=1659	12.6209	1659	0.0000	98.9150	1641	101	110	0.6460	13	4.67
k105_101574 flag=0 multi=7.9032 len=1552	14.1881	1552	0.0000	100.0000	1552	104	117	0.4272	14	4.36
k105_15252 flag=1 multi=1.9976 len=2169	7.1093	2169	0.0000	98.3402	2133	78	76	0.6475	7	2.63
k105_101592 flag=0 multi=8.2078 len=2030	21.6340	2030	0.0000	100.0000	2030	218	224	0.5318	22	6.02
k105_101593 flag=0 multi=41.4095 len=4076	158.4828	4076	0.0000	100.0000	4076	3232	3185	0.3504	160	64.38
k105_101605 flag=1 multi=5.8476 len=1581	29.1227	1581	0.0000	100.0000	1581	227	231	0.3624	20	18.09
k105_15286 flag=0 multi=12.0503 len=6446	35.1153	6446	0.0000	100.0000	6446	1104	1104	0.3230	34	14.61
k105_15287 flag=0 multi=7.9569 len=1729	31.3771	1729	0.0000	100.0000	1729	279	273	0.5514	30	6.77
k105_101616 flag=0 multi=5.9338 len=1616	18.3589	1616	0.0000	100.0000	1616	150	151	0.5436	18	6.04
k105_15302 flag=1 multi=3.0000 len=1747	7.7974	1747	0.0000	99.4276	1737	68	68	0.4347	7	3.96
k105_101627 flag=0 multi=4.5774 len=2289	35.4111	2289	0.0000	100.0000	2289	408	413	0.5377	36	5.75
k105_15320 flag=1 multi=3.0000 len=1582	6.5322	1582	0.0000	98.3565	1556	52	52	0.5662	6	3.40
k105_101628 flag=1 multi=11.7123 len=8212	26.7708	8212	0.0000	99.7808	8194	1095	1108	0.4168	27	7.56
k105_15325 flag=1 multi=2.8988 len=1725	19.9374	1725	0.0000	100.0000	1725	174	170	0.3575	21	5.81
k105_101638 flag=1 multi=13.7051 len=1597	36.5329	1597	0.0000	100.0000	1597	292	288	0.4151	20	34.90
k105_15329 flag=0 multi=8.8382 len=3875	19.9272	3875	0.0000	99.7161	3864	388	389	0.6159	20	8.27
k105_101641 flag=0 multi=3.8370 len=1706	20.5451	1706	0.0000	100.0000	1706	177	174	0.4542	21	5.74
k105_15340 flag=1 multi=4.0000 len=2253	8.5166	2253	0.0000	99.5561	2243	94	98	0.5682	8	3.29
k105_101648 flag=1 multi=4.9297 len=4202	25.3979	4202	0.0000	100.0000	4202	525	535	0.3528	27	7.92
k105_15361 flag=1 multi=4.0000 len=2422	9.6920	2422	0.0000	96.3254	2333	114	121	0.6089	9	4.95
k105_101665 flag=1 multi=3.8913 len=2368	27.8965	2368	0.0000	100.0000	2368	330	332	0.5381	31	10.44
k105_101672 flag=0 multi=10.8470 len=1961	48.1326	1961	0.0000	100.0000	1961	485	480	0.6456	47	6.89
k105_15375 flag=0 multi=2.7011 len=1614	22.4349	1614	0.0000	100.0000	1614	181	182	0.4798	22	7.78
k105_101679 flag=0 multi=9.9926 len=1601	36.4085	1601	0.0000	100.0000	1601	292	288	0.4641	36	11.14
k105_101687 flag=0 multi=13.1567 len=3150	48.7178	3150	0.0000	100.0000	3150	782	776	0.6516	49	7.96
k105_101688 flag=1 multi=3.0000 len=1603	6.5933	1603	0.0000	100.0000	1603	50	56	0.5011	7	3.26
k105_15380 flag=0 multi=11.2625 len=14277	22.9510	14277	0.0000	99.9159	14265	1642	1652	0.5931	23	6.82
k105_15387 flag=0 multi=9.0000 len=2661	19.5021	2661	0.0000	100.0000	2661	260	258	0.3123	19	5.32
k105_101706 flag=0 multi=9.7449 len=2077	48.0867	2077	0.0000	100.0000	2077	509	516	0.6332	47	15.17
k105_101716 flag=0 multi=2.9798 len=2385	16.2759	2385	0.0000	100.0000	2385	189	204	0.5256	14	9.15
k105_15402 flag=0 multi=47.1132 len=1748	68.6911	1748	0.0000	100.0000	1748	602	592	0.3507	71	16.50
k105_15403 flag=1 multi=3.9258 len=2410	15.0220	2410	0.0000	100.0000	2410	164	196	0.4563	8	16.66
k105_15404 flag=1 multi=4.0000 len=2102	10.1912	2102	0.0000	100.0000	2102	108	108	0.4772	9	5.92
k105_101723 flag=1 multi=3.9387 len=3043	19.4847	3043	0.0000	100.0000	3043	296	297	0.4826	19	5.80
k105_15408 flag=0 multi=3.8133 len=1535	93.8417	1535	0.0000	100.0000	1535	779	652	0.3257	98	44.37
k105_15413 flag=0 multi=29.2309 len=3084	145.9682	3084	0.0000	100.0000	3084	2252	2223	0.3561	120	77.55
k105_101740 flag=1 multi=5.0000 len=2793	8.4450	2793	0.0000	100.0000	2793	118	118	0.5053	8	3.47
k105_15425 flag=1 multi=2.9654 len=2359	19.3641	2359	0.0000	100.0000	2359	226	230	0.2901	19	5.68
k105_101747 flag=0 multi=3.7935 len=2124	13.8296	2124	0.0000	99.4821	2113	146	149	0.5576	14	4.61
k105_15434 flag=1 multi=3.4896 len=2270	48.5894	2270	0.0000	100.0000	2270	504	596	0.3243	50	17.10
k105_101749 flag=1 multi=4.0000 len=3392	11.4917	3392	0.0000	98.9387	3356	194	200	0.5598	11	4.61
k105_15438 flag=0 multi=4.9699 len=4092	10.4932	4092	0.0000	100.0000	4092	212	224	0.5370	10	4.07
k105_101754 flag=0 multi=90.8034 len=5506	239.0020	5506	0.0000	100.0000	5506	6506	6564	0.3319	240	60.47
k105_15444 flag=0 multi=9.9549 len=4092	19.6041	4092	0.0000	100.0000	4092	396	408	0.5449	20	5.91
k105_101766 flag=0 multi=7.6633 len=5870	22.9061	5870	0.0000	100.0000	5870	675	683	0.5924	23	7.76
k105_15456 flag=1 multi=6.7747 len=2182	22.2214	2182	0.0000	100.0000	2182	235	246	0.3162	25	12.86
k105_15472 flag=0 multi=6.6237 len=1572	24.2118	1572	0.0000	100.0000	1572	192	187	0.5135	25	9.02
k105_15476 flag=0 multi=32.4003 len=2733	98.7859	2733	0.0000	100.0000	2733	1353	1338	0.3072	35	102.52
k105_15477 flag=1 multi=3.4373 len=4338	8.7391	4338	0.0000	99.2393	4305	190	193	0.6027	9	3.75
k105_15487 flag=0 multi=8.5648 len=2892	59.6207	2892	0.0000	100.0000	2892	887	825	0.3592	57	28.82
k105_15505 flag=0 multi=89.2702 len=2544	200.6667	2544	0.0000	100.0000	2544	2628	2555	0.3679	163	144.62
k105_15514 flag=1 multi=4.6001 len=3246	14.1996	3246	0.0000	100.0000	3246	221	240	0.5629	14	4.51
k105_101800 flag=1 multi=7.9897 len=27163	17.0748	27163	0.0000	100.0000	27163	2345	2367	0.6716	17	5.07
k105_15515 flag=1 multi=2.7153 len=2276	6.4767	2276	0.0000	100.0000	2276	75	76	0.6144	6	2.50
k105_101804 flag=0 multi=6.3194 len=3104	58.8025	3104	0.0000	100.0000	3104	894	917	0.3289	39	53.47
k105_15520 flag=1 multi=4.0000 len=1734	11.4983	1734	0.0000	100.0000	1734	91	107	0.3011	10	8.31
k105_101813 flag=0 multi=5.8880 len=5116	19.6145	5116	0.0000	100.0000	5116	504	511	0.6344	19	6.29
k105_15539 flag=1 multi=2.8542 len=2026	14.4605	2026	0.0000	100.0000	2026	145	146	0.3119	14	6.88
k105_101819 flag=0 multi=7.0133 len=7862	18.0201	7862	0.0000	100.0000	7862	703	711	0.3811	17	5.45
k105_15549 flag=1 multi=5.9131 len=6322	17.7994	6322	0.0000	100.0000	6322	555	562	0.3590	18	5.45
k105_101821 flag=0 multi=4.3527 len=3816	18.9861	3816	0.0000	99.9738	3815	364	370	0.6163	19	6.31
k105_15555 flag=0 multi=2.7788 len=1651	25.5899	1651	0.0000	100.0000	1651	195	230	0.3900	28	8.12
k105_101826 flag=0 multi=14.0000 len=4291	27.1948	4291	0.0000	100.0000	4291	581	590	0.4738	28	6.22
k105_15573 flag=1 multi=3.0000 len=3293	7.6751	3293	0.0000	100.0000	3293	124	128	0.4226	8	3.00
k105_15583 flag=1 multi=3.1908 len=1929	6.2265	1929	0.0000	99.6890	1923	60	60	0.4918	6	3.43
k105_15586 flag=0 multi=5.8283 len=2697	19.6963	2697	0.0000	100.0000	2697	258	274	0.6012	22	8.02
k105_15595 flag=1 multi=4.0000 len=1846	9.6620	1846	0.0000	100.0000	1846	90	90	0.4809	9	3.81
k105_15606 flag=0 multi=4.9721 len=1537	41.5979	1537	0.0000	100.0000	1537	319	318	0.3605	44	15.91
k105_15619 flag=0 multi=13.4051 len=4319	38.5258	4319	0.0000	99.8379	4312	820	828	0.2873	39	10.33
k105_101827 flag=1 multi=8.0000 len=40448	17.5726	40448	0.0000	99.9555	40430	3597	3642	0.6789	17	6.33
k105_101831 flag=0 multi=11.8395 len=2092	47.5392	2092	0.0000	100.0000	2092	504	506	0.6254	48	8.61
k105_15639 flag=1 multi=4.0000 len=3363	6.1847	3363	0.0000	99.6432	3351	104	106	0.4225	6	2.97
k105_101837 flag=0 multi=6.2440 len=4040	42.4369	4040	0.0000	100.0000	4040	785	899	0.3450	39	20.81
k105_101840 flag=1 multi=3.0521 len=4349	16.2437	4349	0.0000	100.0000	4349	349	354	0.4284	15	6.98
k105_15647 flag=0 multi=11.0000 len=5105	25.4466	5105	0.0000	100.0000	5105	642	654	0.4571	25	6.20
k105_15651 flag=0 multi=8.7629 len=1653	18.6824	1653	0.0000	96.8542	1601	154	153	0.5996	20	6.89
k105_101845 flag=1 multi=4.0000 len=6053	13.9222	6053	0.0000	100.0000	6053	420	422	0.3101	13	4.21
k105_101846 flag=1 multi=3.0000 len=1991	7.2290	1991	0.0000	97.7901	1947	73	73	0.6413	7	3.61
k105_15664 flag=0 multi=3.9572 len=1506	9.9535	1506	0.0000	100.0000	1506	75	75	0.4459	8	6.70
k105_101848 flag=0 multi=3.9824 len=1807	17.6635	1807	0.0000	100.0000	1807	163	158	0.5309	17	6.34
k105_15673 flag=1 multi=3.0000 len=1512	6.2731	1512	0.0000	100.0000	1512	48	48	0.5737	6	2.65
k105_15675 flag=0 multi=8.0615 len=2106	20.8343	2106	0.0000	100.0000	2106	213	226	0.2884	20	7.23
k105_101865 flag=0 multi=9.9636 len=2577	40.7745	2577	0.0000	100.0000	2577	513	534	0.5101	40	20.58
k105_15680 flag=1 multi=2.8295 len=2017	16.0337	2017	0.0000	100.0000	2017	161	166	0.6641	16	8.11
k105_15683 flag=1 multi=2.9276 len=1570	17.4102	1570	0.0000	100.0000	1570	129	145	0.3144	17	6.34
k105_101871 flag=1 multi=2.9285 len=1784	18.8604	1784	0.0000	100.0000	1784	168	172	0.4879	19	4.63
k105_15688 flag=1 multi=3.0000 len=2578	7.3379	2578	0.0000	100.0000	2578	95	96	0.4291	7	2.82
k105_101876 flag=1 multi=3.3895 len=2513	19.8384	2513	0.0000	100.0000	2513	247	254	0.4915	20	6.67
k105_15689 flag=1 multi=3.6755 len=2472	18.7816	2472	0.0000	100.0000	2472	230	231	0.3584	19	8.53
k105_101877 flag=0 multi=3.8730 len=2845	19.5982	2845	0.0000	100.0000	2845	267	273	0.4837	20	6.21
k105_15703 flag=1 multi=3.9864 len=2318	21.1355	2318	0.0000	100.0000	2318	242	251	0.5051	22	7.35
k105_101893 flag=1 multi=3.9981 len=1716	12.1469	1716	0.0000	99.0093	1699	97	111	0.4806	10	7.46
k105_15711 flag=1 multi=4.0000 len=3952	12.7849	3952	0.0000	100.0000	3952	248	255	0.2926	12	4.68
k105_15713 flag=1 multi=2.9800 len=2101	10.0533	2101	0.0000	100.0000	2101	99	111	0.3315	10	3.63
k105_101915 flag=1 multi=3.0000 len=1578	7.7592	1578	0.0000	98.6058	1556	55	67	0.2990	8	4.44
k105_15720 flag=1 multi=4.5276 len=1805	22.9102	1805	0.0000	100.0000	1805	203	212	0.4777	21	13.02
k105_101922 flag=0 multi=3.9819 len=1759	13.2558	1759	0.0000	97.6123	1717	117	116	0.5791	14	4.40
k105_15723 flag=0 multi=4.9317 len=4320	14.5368	4320	0.0000	100.0000	4320	309	319	0.3732	15	5.09
k105_101923 flag=1 multi=3.0000 len=3079	6.9711	3079	0.0000	98.0188	3018	108	108	0.6287	7	2.97
k105_15727 flag=1 multi=2.9232 len=1798	11.6874	1798	0.0000	99.6107	1791	107	102	0.3159	12	4.30
k105_101926 flag=1 multi=4.0000 len=5096	8.1745	5096	0.0000	100.0000	5096	207	208	0.4985	8	3.13
k105_101930 flag=1 multi=4.0000 len=2211	8.7743	2211	0.0000	100.0000	2211	97	96	0.4405	8	3.54
k105_15749 flag=0 multi=7.9040 len=2584	24.8684	2584	0.0000	100.0000	2584	319	325	0.3682	25	4.75
k105_101937 flag=1 multi=4.0000 len=5288	7.7281	5288	0.0000	99.6596	5270	202	207	0.5022	7	3.37
k105_15764 flag=1 multi=1.9460 len=1902	10.6477	1902	0.0000	100.0000	1902	99	102	0.2970	10	4.08
k105_15766 flag=1 multi=3.9392 len=4297	18.6258	4297	0.0000	99.8138	4289	379	423	0.6002	18	6.25
k105_101947 flag=1 multi=6.0000 len=3508	15.6984	3508	0.0000	100.0000	3508	276	278	0.6076	15	5.38
k105_15775 flag=0 multi=6.5561 len=1995	91.1830	1995	0.0000	100.0000	1995	842	966	0.3696	42	90.64
k105_101957 flag=0 multi=4.0000 len=1569	12.8789	1569	0.0000	100.0000	1569	106	102	0.5783	12	4.81
k105_101962 flag=1 multi=2.7048 len=3025	23.6469	3025	0.0000	100.0000	3025	361	358	0.5194	24	5.24
k105_15780 flag=1 multi=5.5306 len=5286	34.6950	5286	0.0000	100.0000	5286	886	908	0.5996	36	10.16
k105_15784 flag=1 multi=3.0000 len=3137	7.0899	3137	0.0000	100.0000	3137	116	111	0.6218	7	2.91
k105_101973 flag=0 multi=6.4294 len=2897	17.4915	2897	0.0000	98.0324	2840	251	254	0.3749	16	7.46
k105_15786 flag=1 multi=3.0000 len=1781	8.2246	1781	0.0000	100.0000	1781	74	72	0.2796	8	3.04
k105_101974 flag=1 multi=1.9542 len=1873	5.8051	1873	0.0000	100.0000	1873	57	54	0.5799	5	2.65
k105_15801 flag=0 multi=6.9912 len=6885	11.3256	6885	0.0000	100.0000	6885	395	389	0.5060	11	5.80
k105_15802 flag=1 multi=1.9895 len=1723	13.6146	1723	0.0000	99.1875	1709	121	115	0.3228	13	4.97
k105_15807 flag=1 multi=2.9614 len=2332	47.3889	2332	0.0000	100.0000	2332	536	569	0.3334	46	18.00
k105_102013 flag=0 multi=4.9619 len=6741	34.0184	6741	0.0000	100.0000	6741	932	977	0.3880	29	15.08
k105_15817 flag=1 multi=2.9962 len=1924	19.0379	1924	0.0000	100.0000	1924	188	179	0.4596	21	7.73
k105_15829 flag=1 multi=3.8797 len=2025	8.1269	2025	0.0000	100.0000	2025	82	82	0.4469	8	3.43
k105_102020 flag=1 multi=6.0000 len=4609	9.5257	4609	0.0000	99.8698	4603	218	218	0.4531	9	4.18
k105_15832 flag=1 multi=3.0000 len=1507	6.8049	1507	0.0000	100.0000	1507	52	51	0.5563	7	2.54
k105_15835 flag=1 multi=2.1499 len=1566	24.4266	1566	0.0000	100.0000	1566	191	194	0.3404	24	5.00
k105_15843 flag=0 multi=5.8664 len=3482	20.6924	3482	0.0000	100.0000	3482	358	371	0.6183	21	5.99
k105_15844 flag=1 multi=2.0000 len=2073	5.0507	2073	0.0000	99.9035	2071	52	52	0.4275	5	1.64
k105_102041 flag=1 multi=4.9356 len=4638	15.5834	4638	0.0000	100.0000	4638	366	360	0.6077	15	5.88
k105_102044 flag=0 multi=4.8803 len=2001	36.8586	2001	0.0000	99.9500	2000	366	366	0.3176	35	18.27
k105_15860 flag=1 multi=3.0000 len=2163	9.4101	2163	0.0000	100.0000	2163	102	102	0.4282	9	3.84
k105_15861 flag=0 multi=5.8052 len=2739	23.0398	2739	0.0000	100.0000	2739	308	322	0.3552	24	4.69
k105_102057 flag=1 multi=5.0000 len=1749	12.5003	1749	0.0000	100.0000	1749	108	114	0.6037	13	5.96
k105_102063 flag=0 multi=6.7667 len=2231	15.4415	2231	0.0000	99.7759	2226	173	175	0.6409	15	4.30
k105_15876 flag=0 multi=3.8315 len=2438	21.2842	2438	0.0000	100.0000	2438	257	262	0.5161	21	6.36
k105_102068 flag=0 multi=2.9461 len=3074	10.1087	3074	0.0000	100.0000	3074	150	166	0.6131	10	4.15
k105_102069 flag=1 multi=1.9572 len=2114	6.0757	2114	0.0000	100.0000	2114	65	66	0.5521	6	2.51
k105_15884 flag=0 multi=6.4530 len=3699	32.0349	3699	0.0000	100.0000	3699	601	598	0.6134	27	17.69
k105_15888 flag=1 multi=3.0000 len=1601	5.6040	1601	0.0000	100.0000	1601	46	44	0.4231	5	2.51
k105_102073 flag=0 multi=6.7876 len=5327	21.7875	5327	0.0000	99.9061	5322	575	597	0.6291	22	6.29
k105_102074 flag=1 multi=4.6630 len=2559	147.3560	2559	0.0000	100.0000	2559	1903	1893	0.3273	38	170.19
k105_15893 flag=1 multi=2.9546 len=2968	46.0428	2968	0.0000	100.0000	2968	620	737	0.3375	45	14.96
k105_102075 flag=1 multi=6.0000 len=4942	14.2230	4942	0.0000	100.0000	4942	360	366	0.6830	13	6.19
k105_15894 flag=1 multi=4.0000 len=2325	10.8731	2325	0.0000	98.3656	2287	129	127	0.6504	11	3.82
k105_15898 flag=0 multi=4.9524 len=2709	27.6342	2709	0.0000	100.0000	2709	377	370	0.3456	27	8.29
k105_15902 flag=1 multi=2.9006 len=1996	10.4995	1996	0.0000	100.0000	1996	107	103	0.2736	11	3.25
k105_102091 flag=0 multi=6.9705 len=2142	26.2432	2142	0.0000	100.0000	2142	281	290	0.6366	27	6.69
k105_102093 flag=1 multi=2.8430 len=1838	4.8520	1838	0.0000	98.1502	1804	44	45	0.3972	5	2.37
k105_15908 flag=1 multi=2.1723 len=1933	16.9167	1933	0.0000	100.0000	1933	158	168	0.3288	17	8.99
k105_15909 flag=0 multi=6.5294 len=2285	52.4796	2285	0.0000	100.0000	2285	596	598	0.3428	42	35.03
k105_15932 flag=1 multi=4.0000 len=1722	12.4884	1722	0.0000	100.0000	1722	102	113	0.3312	11	5.98
k105_102124 flag=1 multi=2.9290 len=2048	12.0430	2048	0.0000	100.0000	2048	123	123	0.3467	9	9.10
k105_102126 flag=0 multi=7.0000 len=1932	20.2029	1932	0.0000	100.0000	1932	197	196	0.5872	20	5.44
k105_102129 flag=0 multi=11.4693 len=1671	80.7289	1671	0.0000	100.0000	1671	693	664	0.5116	77	30.57
k105_15947 flag=0 multi=9.9503 len=3728	21.5376	3728	0.0000	100.0000	3728	401	405	0.5531	20	7.35
k105_102142 flag=1 multi=3.9435 len=3078	8.3437	3078	0.0000	100.0000	3078	131	127	0.4505	8	3.36
k105_15950 flag=0 multi=4.9857 len=2899	8.8299	2899	0.0000	98.9307	2868	129	127	0.4450	9	3.68
k105_15959 flag=1 multi=4.0000 len=1702	10.7462	1702	0.0000	99.6475	1696	89	94	0.4768	10	5.00
k105_102161 flag=1 multi=4.0000 len=1818	12.0094	1818	0.0000	95.5446	1737	107	110	0.3104	13	5.24
k105_15970 flag=1 multi=4.0000 len=1564	7.7653	1564	0.0000	100.0000	1564	60	62	0.3033	7	3.32
k105_15977 flag=1 multi=1.9597 len=1592	22.7726	1592	0.0000	98.6809	1571	169	192	0.2893	22	8.42
k105_102174 flag=1 multi=2.9241 len=2292	6.9053	2292	0.0000	92.9756	2131	76	82	0.5556	7	4.03
k105_15982 flag=0 multi=10.1830 len=3466	29.5629	3466	0.0000	100.0000	3466	515	522	0.5961	29	8.30
k105_102175 flag=0 multi=28.3599 len=2364	125.6815	2364	0.0000	100.0000	2364	1479	1488	0.3565	126	24.69
k105_15984 flag=0 multi=13.8859 len=1963	52.6786	1963	0.0000	100.0000	1963	514	515	0.3093	50	13.74
k105_102193 flag=0 multi=5.8120 len=1807	24.8290	1807	0.0000	100.0000	1807	226	230	0.6432	24	6.95
k105_15994 flag=0 multi=4.3397 len=1948	78.2598	1948	0.0000	100.0000	1948	756	792	0.4159	34	119.54
k105_16004 flag=0 multi=99.7406 len=2915	273.8082	2915	0.0000	100.0000	2915	3847	3763	0.4012	272	48.53
k105_16005 flag=1 multi=2.8976 len=1960	34.6653	1960	0.0000	99.0306	1941	318	359	0.3133	33	21.45
k105_102220 flag=1 multi=2.5077 len=1720	9.8884	1720	0.0000	99.9419	1719	87	85	0.7035	10	3.41
k105_16006 flag=1 multi=3.9290 len=4159	11.8156	4159	0.0000	100.0000	4159	243	245	0.3086	11	4.16
k105_102223 flag=0 multi=9.0988 len=19166	22.6123	19166	0.0000	100.0000	19166	2168	2193	0.6276	21	10.80
k105_16010 flag=0 multi=6.9250 len=20906	19.0805	20906	0.0000	100.0000	20906	1952	2009	0.3323	19	6.13
