#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_18199 flag=1 multi=5.6071 len=1599	38.7179	1599	0.0000	100.0000	1599	304	316	0.2910	38	10.42
k105_18200 flag=0 multi=6.3455 len=2756	36.2721	2756	0.0000	100.0000	2756	500	499	0.3187	37	7.33
k105_18206 flag=1 multi=2.8830 len=1900	25.4853	1900	0.0000	100.0000	1900	208	222	0.6002	19	19.90
k105_102562 flag=0 multi=8.0534 len=5518	31.6751	5518	0.0000	100.0000	5518	868	873	0.3341	31	8.44
k105_18210 flag=1 multi=3.0000 len=2314	5.7234	2314	0.0000	96.5860	2235	66	66	0.4828	6	2.12
k105_18216 flag=0 multi=3.6259 len=1586	21.5939	1586	0.0000	100.0000	1586	175	171	0.4621	21	8.17
k105_102572 flag=0 multi=6.0964 len=4399	36.0614	4399	0.0000	100.0000	4399	784	796	0.2975	36	7.44
k105_102574 flag=1 multi=1.9623 len=2199	8.7294	2199	0.0000	100.0000	2199	98	95	0.6324	8	3.57
k105_18230 flag=1 multi=3.9497 len=6998	34.7685	6998	0.0000	100.0000	6998	1140	1279	0.3274	29	17.11
k105_102592 flag=1 multi=2.9162 len=2182	9.1916	2182	0.0000	100.0000	2182	103	99	0.5672	9	2.57
k105_18239 flag=1 multi=1.9735 len=1502	13.2936	1502	0.0000	100.0000	1502	97	103	0.5524	13	4.28
k105_18240 flag=1 multi=3.0000 len=1614	7.4015	1614	0.0000	100.0000	1614	61	59	0.5109	7	2.57
k105_18252 flag=0 multi=10.1454 len=3632	30.5355	3632	0.0000	99.6971	3621	549	553	0.3192	30	8.96
k105_102632 flag=1 multi=2.8601 len=1520	9.6079	1520	0.0000	100.0000	1520	76	71	0.3961	9	3.87
k105_102653 flag=1 multi=1.9318 len=1557	14.5774	1557	0.0000	100.0000	1557	117	115	0.5701	14	4.14
k105_18281 flag=1 multi=1.9424 len=1546	51.4735	1546	0.0000	100.0000	1546	367	425	0.3386	45	39.38
k105_102658 flag=0 multi=24.2191 len=1616	100.7215	1616	0.0000	100.0000	1616	807	826	0.3189	100	20.60
k105_18293 flag=0 multi=9.9490 len=1869	26.0262	1869	0.0000	100.0000	1869	241	245	0.3604	25	6.62
k105_102662 flag=1 multi=4.0000 len=8187	12.4226	8187	0.0000	100.0000	8187	509	512	0.6110	12	4.25
k105_102665 flag=0 multi=4.0000 len=4184	15.8984	4184	0.0000	99.6176	4168	333	339	0.6382	17	7.56
k105_18302 flag=1 multi=2.9296 len=3572	18.1503	3572	0.0000	100.0000	3572	321	330	0.6349	18	5.91
k105_102670 flag=1 multi=1.9253 len=1538	21.3479	1538	0.0000	100.0000	1538	162	169	0.4522	20	6.36
k105_18310 flag=0 multi=8.9668 len=2515	28.5654	2515	0.0000	100.0000	2515	364	357	0.4640	29	6.14
k105_102680 flag=1 multi=4.0000 len=9716	17.7192	9716	0.0000	100.0000	9716	847	891	0.6205	18	5.30
k105_18322 flag=1 multi=4.2189 len=1864	14.1910	1864	0.0000	100.0000	1864	133	130	0.4710	14	7.06
k105_18331 flag=1 multi=2.0000 len=1944	6.5628	1944	0.0000	100.0000	1944	63	64	0.4860	7	2.56
k105_102696 flag=1 multi=2.0000 len=1729	18.7340	1729	0.0000	100.0000	1729	160	164	0.4067	17	6.96
k105_18342 flag=1 multi=4.0000 len=1701	23.2851	1701	0.0000	100.0000	1701	196	203	0.4390	24	4.39
k105_102709 flag=0 multi=4.8057 len=1788	20.2489	1788	0.0000	100.0000	1788	178	185	0.4242	22	7.57
k105_102711 flag=1 multi=3.0000 len=2243	7.0245	2243	0.0000	96.2104	2158	80	79	0.5703	7	2.69
k105_18360 flag=0 multi=6.8829 len=2325	38.0443	2325	0.0000	100.0000	2325	436	447	0.3193	39	8.40
k105_102727 flag=1 multi=5.0000 len=2233	19.9069	2233	0.0000	100.0000	2233	214	228	0.3484	18	9.01
k105_18373 flag=1 multi=1.9228 len=1517	19.8464	1517	0.0000	100.0000	1517	148	155	0.3760	19	5.02
k105_18375 flag=1 multi=2.8839 len=1621	8.1228	1621	0.0000	100.0000	1621	65	66	0.5091	9	2.92
k105_18394 flag=1 multi=3.0000 len=1870	14.8824	1870	0.0000	100.0000	1870	142	140	0.6056	16	4.55
k105_18404 flag=0 multi=9.0478 len=1777	61.0782	1777	0.0000	100.0000	1777	550	540	0.2770	59	16.10
k105_102753 flag=0 multi=9.7288 len=16111	35.1574	16111	0.0000	99.8448	16086	2710	2927	0.3459	30	20.16
k105_102763 flag=0 multi=8.9213 len=2137	48.0987	2137	0.0000	100.0000	2137	507	519	0.3590	47	16.62
k105_18437 flag=1 multi=4.4649 len=3467	36.0274	3467	0.0000	100.0000	3467	623	622	0.3017	37	11.71
k105_102776 flag=1 multi=1.9411 len=2210	9.7670	2210	0.0000	100.0000	2210	106	110	0.3865	10	3.48
k105_102778 flag=0 multi=2.9882 len=1802	12.1576	1802	0.0000	100.0000	1802	111	108	0.4153	11	6.07
k105_18456 flag=1 multi=3.0000 len=2093	13.5342	2093	0.0000	99.4267	2081	138	145	0.4585	13	6.33
k105_102795 flag=1 multi=2.9166 len=1615	9.6991	1615	0.0000	100.0000	1615	79	79	0.5558	10	4.82
k105_102803 flag=1 multi=5.0000 len=1974	18.0912	1974	0.0000	100.0000	1974	175	187	0.6047	18	6.26
k105_102811 flag=1 multi=4.8907 len=3802	27.3593	3802	0.0000	100.0000	3802	506	530	0.2970	27	6.00
k105_18481 flag=1 multi=2.9972 len=7186	11.0635	7186	0.0000	100.0000	7186	400	398	0.5249	11	3.65
k105_18488 flag=1 multi=3.5575 len=5823	18.3522	5823	0.0000	99.9141	5818	527	536	0.4234	17	8.19
k105_102854 flag=1 multi=2.0000 len=1621	16.8933	1621	0.0000	100.0000	1621	128	146	0.5747	17	5.62
k105_18510 flag=1 multi=2.0000 len=2138	7.1899	2138	0.0000	99.3920	2125	79	80	0.7188	7	2.61
k105_102869 flag=0 multi=5.2943 len=1590	43.8390	1590	0.0000	100.0000	1590	346	353	0.3050	41	9.79
k105_102871 flag=1 multi=3.0000 len=1836	17.7702	1836	0.0000	100.0000	1836	163	169	0.6229	18	5.97
k105_18513 flag=0 multi=5.7455 len=6958	30.5023	6958	0.0000	100.0000	6958	1047	1064	0.3474	30	9.69
k105_102878 flag=1 multi=2.8712 len=1503	9.3965	1503	0.0000	100.0000	1503	70	72	0.2452	8	3.68
k105_102883 flag=1 multi=3.0000 len=1591	15.5783	1591	0.0000	100.0000	1591	123	125	0.3994	15	5.23
k105_18527 flag=0 multi=15.7303 len=2956	67.8799	2956	0.0000	100.0000	2956	978	1032	0.4573	62	27.99
k105_102905 flag=1 multi=2.9072 len=1850	8.7762	1850	0.0000	100.0000	1850	80	84	0.6127	9	2.70
k105_18536 flag=1 multi=2.0000 len=1604	7.6166	1604	0.0000	100.0000	1604	62	61	0.4778	8	2.47
k105_18549 flag=0 multi=7.9032 len=1552	58.2287	1552	0.0000	100.0000	1552	447	442	0.3163	43	32.17
k105_18553 flag=0 multi=6.3910 len=2691	29.0721	2691	0.0000	100.0000	2691	393	388	0.3470	28	8.87
k105_102911 flag=1 multi=3.7759 len=10325	13.1001	10325	0.0000	100.0000	10325	671	678	0.4364	13	4.32
k105_18558 flag=0 multi=23.0196 len=1639	89.8725	1639	0.0000	100.0000	1639	736	730	0.3494	95	23.77
k105_102917 flag=1 multi=4.0000 len=3486	14.3319	3486	0.0000	99.8279	3480	245	251	0.3464	14	5.41
k105_102927 flag=1 multi=1.9084 len=1929	47.7740	1929	0.0000	100.0000	1929	445	476	0.2737	49	10.93
k105_102931 flag=1 multi=2.9846 len=1791	10.4232	1791	0.0000	100.0000	1791	94	95	0.5964	11	3.63
k105_102941 flag=0 multi=4.9907 len=4422	14.4077	4422	0.0000	99.7965	4413	320	314	0.3518	15	5.34
k105_18614 flag=1 multi=1.9266 len=1536	14.5781	1536	0.0000	100.0000	1536	108	116	0.3128	15	3.95
k105_102966 flag=1 multi=2.8980 len=1869	18.8662	1869	0.0000	100.0000	1869	174	179	0.6219	19	7.61
k105_103005 flag=1 multi=1.9048 len=1554	24.1068	1554	0.0000	100.0000	1554	175	200	0.3705	20	17.31
k105_103014 flag=0 multi=7.9886 len=6237	30.9929	6237	0.0000	100.0000	6237	953	979	0.4477	30	9.01
k105_103034 flag=1 multi=3.9888 len=2242	23.4648	2242	0.0000	100.0000	2242	262	266	0.5089	23	5.50
k105_103047 flag=1 multi=2.9419 len=3615	25.0221	3615	0.0000	100.0000	3615	451	454	0.4863	25	7.14
k105_18707 flag=1 multi=2.9690 len=2877	11.1800	2877	0.0000	100.0000	2877	159	162	0.4141	10	4.32
k105_103070 flag=1 multi=4.0000 len=2215	14.3698	2215	0.0000	100.0000	2215	154	162	0.3612	14	4.71
k105_18725 flag=1 multi=3.0000 len=2165	19.9737	2165	0.0000	100.0000	2165	215	223	0.6277	20	4.69
k105_103083 flag=1 multi=1.9273 len=1769	24.0955	1769	0.0000	100.0000	1769	214	214	0.5007	25	4.81
k105_103100 flag=0 multi=1.9429 len=1910	17.2257	1910	0.0000	100.0000	1910	164	166	0.6482	17	5.19
k105_18741 flag=1 multi=1.9398 len=1715	7.0776	1715	0.0000	100.0000	1715	62	62	0.5863	7	2.93
k105_18746 flag=1 multi=1.9409 len=2034	12.3107	2034	0.0000	100.0000	2034	126	127	0.5466	11	4.70
k105_103111 flag=1 multi=3.0000 len=3525	10.6948	3525	0.0000	100.0000	3525	192	189	0.6145	10	3.66
k105_103116 flag=1 multi=2.9303 len=2201	19.8460	2201	0.0000	100.0000	2201	214	225	0.5771	18	10.07
k105_18761 flag=1 multi=3.7225 len=1705	18.7795	1705	0.0000	100.0000	1705	154	164	0.3658	19	8.50
k105_18763 flag=1 multi=3.0000 len=1662	11.7148	1662	0.0000	100.0000	1662	97	98	0.5375	11	5.37
k105_103126 flag=1 multi=4.0000 len=1904	14.4123	1904	0.0000	98.9496	1884	132	140	0.5310	14	5.22
k105_103145 flag=1 multi=3.0000 len=2063	17.2409	2063	0.0000	99.1275	2045	162	197	0.5949	16	9.87
k105_103152 flag=1 multi=2.0000 len=1577	16.7736	1577	0.0000	100.0000	1577	122	142	0.5742	16	6.15
k105_103158 flag=0 multi=3.9903 len=3211	15.6007	3211	0.0000	99.9377	3209	253	246	0.3954	15	4.44
k105_103161 flag=1 multi=4.0000 len=3482	9.8053	3482	0.0000	100.0000	3482	170	170	0.5369	10	3.47
k105_18811 flag=1 multi=3.9341 len=3062	14.7965	3062	0.0000	100.0000	3062	226	235	0.6438	15	5.21
k105_103162 flag=1 multi=1.9943 len=1518	9.7345	1518	0.0000	100.0000	1518	74	75	0.4766	10	3.15
k105_103164 flag=1 multi=4.0000 len=1935	11.6672	1935	0.0000	100.0000	1935	112	112	0.4106	11	3.88
k105_18816 flag=1 multi=5.4074 len=3622	23.8846	3622	0.0000	100.0000	3622	432	430	0.3937	24	7.81
k105_18819 flag=1 multi=3.0000 len=2081	8.6127	2081	0.0000	100.0000	2081	91	91	0.4386	8	3.13
k105_103171 flag=1 multi=2.0000 len=2656	11.8460	2656	0.0000	100.0000	2656	154	162	0.5186	12	3.61
k105_103176 flag=1 multi=4.6692 len=1798	16.4655	1798	0.0000	99.7775	1794	149	148	0.4944	18	5.70
k105_18825 flag=1 multi=2.8941 len=2032	90.9252	2032	0.0000	100.0000	2032	779	1058	0.3302	85	39.27
k105_18837 flag=0 multi=8.9850 len=5428	37.1879	5428	0.0000	100.0000	5428	924	1031	0.3395	33	18.93
k105_103208 flag=1 multi=2.0000 len=1726	6.0632	1726	0.0000	100.0000	1726	54	52	0.5932	6	1.98
k105_103222 flag=1 multi=2.8341 len=1564	14.1611	1564	0.0000	100.0000	1564	108	112	0.3876	14	5.06
k105_103235 flag=0 multi=6.9733 len=2349	37.9617	2349	0.0000	100.0000	2349	456	440	0.4175	39	13.61
k105_103240 flag=1 multi=4.0000 len=1849	12.4700	1849	0.0000	100.0000	1849	117	114	0.4015	12	3.74
k105_18887 flag=1 multi=3.0000 len=1670	7.7455	1670	0.0000	100.0000	1670	65	64	0.5230	7	3.03
k105_18894 flag=1 multi=4.9062 len=4070	26.8074	4070	0.0000	99.7789	4061	520	563	0.3531	26	13.05
k105_103271 flag=0 multi=3.3939 len=1618	48.7033	1618	0.0000	100.0000	1618	396	390	0.3737	50	10.81
k105_18905 flag=1 multi=9.0000 len=1797	20.8826	1797	0.0000	100.0000	1797	188	188	0.3157	22	7.47
k105_103287 flag=0 multi=2.9891 len=1946	26.4471	1946	0.0000	100.0000	1946	251	263	0.3139	26	6.83
k105_18907 flag=1 multi=3.9191 len=4518	20.7240	4518	0.0000	100.0000	4518	468	472	0.4570	20	6.03
k105_103290 flag=1 multi=3.0000 len=4025	12.6335	4025	0.0000	100.0000	4025	243	264	0.4585	12	5.19
k105_103302 flag=1 multi=3.0000 len=3541	17.5335	3541	0.0000	100.0000	3541	312	309	0.4002	18	5.65
k105_103322 flag=0 multi=3.9817 len=1802	30.9784	1802	0.0000	100.0000	1802	277	283	0.3836	28	10.91
k105_103326 flag=1 multi=2.9136 len=4016	14.7430	4016	0.0000	100.0000	4016	288	308	0.6058	14	5.08
k105_18978 flag=0 multi=7.9607 len=9535	36.8099	9535	0.0000	100.0000	9535	1708	1779	0.2996	36	12.32
k105_103375 flag=0 multi=5.0000 len=1689	31.1113	1689	0.0000	99.9408	1688	257	269	0.2924	32	11.37
k105_18992 flag=1 multi=3.0000 len=2108	27.2163	2108	0.0000	100.0000	2108	282	295	0.6162	29	10.95
k105_103379 flag=1 multi=2.7405 len=3407	11.7379	3407	0.0000	100.0000	3407	207	203	0.6597	11	4.30
k105_19009 flag=1 multi=4.0000 len=2492	24.2821	2492	0.0000	100.0000	2492	305	298	0.3831	24	7.45
k105_19011 flag=1 multi=3.4662 len=2501	61.6493	2501	0.0000	100.0000	2501	758	788	0.3403	58	18.68
k105_103384 flag=1 multi=5.0000 len=10073	15.2249	10073	0.0000	99.5632	10029	753	772	0.3284	15	5.12
k105_103389 flag=1 multi=3.0000 len=1680	8.2833	1680	0.0000	100.0000	1680	70	70	0.5260	8	3.82
k105_19014 flag=1 multi=4.0746 len=3643	21.0854	3643	0.0000	99.7530	3634	379	386	0.3830	21	5.77
k105_103394 flag=1 multi=4.0000 len=5728	18.9745	5728	0.0000	100.0000	5728	544	546	0.4584	18	5.51
k105_19023 flag=1 multi=2.8317 len=2339	15.1684	2339	0.0000	100.0000	2339	161	194	0.4527	13	9.23
k105_103398 flag=1 multi=4.0000 len=3088	12.0538	3088	0.0000	100.0000	3088	186	189	0.6440	12	3.96
k105_103400 flag=1 multi=3.0000 len=2861	31.9151	2861	0.0000	100.0000	2861	430	478	0.3533	31	12.50
k105_19024 flag=1 multi=4.0000 len=5200	14.7654	5200	0.0000	100.0000	5200	381	385	0.4071	14	4.03
k105_19034 flag=0 multi=4.3053 len=1602	18.8034	1602	0.0000	100.0000	1602	155	149	0.4022	19	8.72
k105_103427 flag=1 multi=1.9444 len=1562	8.2900	1562	0.0000	100.0000	1562	65	65	0.4840	8	3.43
k105_103438 flag=1 multi=3.0000 len=3422	11.5836	3422	0.0000	100.0000	3422	191	206	0.4641	11	4.61
k105_19070 flag=1 multi=2.9115 len=2863	13.6755	2863	0.0000	100.0000	2863	195	197	0.3686	13	4.51
k105_19088 flag=1 multi=2.9481 len=3458	10.5865	3458	0.0000	100.0000	3458	181	186	0.3891	11	4.23
k105_19089 flag=0 multi=4.0000 len=1816	24.4471	1816	0.0000	99.4493	1806	222	221	0.3365	25	8.63
k105_103490 flag=1 multi=6.0000 len=5315	18.5825	5315	0.0000	100.0000	5315	503	500	0.6438	19	5.12
k105_103491 flag=1 multi=3.0000 len=3471	17.8620	3471	0.0000	100.0000	3471	292	325	0.3189	15	8.98
k105_19112 flag=1 multi=3.0000 len=1852	10.9071	1852	0.0000	100.0000	1852	99	103	0.3800	11	4.63
k105_103501 flag=1 multi=2.2536 len=3070	7.5388	3070	0.0000	100.0000	3070	119	120	0.6888	8	2.55
k105_19137 flag=1 multi=2.9486 len=2905	15.8819	2905	0.0000	100.0000	2905	228	239	0.6215	16	4.78
k105_103522 flag=1 multi=2.4910 len=2486	22.2667	2486	0.0000	100.0000	2486	271	282	0.4986	22	6.15
k105_19150 flag=1 multi=2.9885 len=1844	10.4181	1844	0.0000	100.0000	1844	95	98	0.4977	10	4.07
k105_19151 flag=1 multi=4.0000 len=7748	14.4432	7748	0.0000	100.0000	7748	557	562	0.4552	14	4.86
k105_103553 flag=0 multi=7.3076 len=2192	42.0506	2192	0.0000	100.0000	2192	444	468	0.3324	43	10.60
k105_19159 flag=1 multi=2.0000 len=1550	15.2284	1550	0.0000	100.0000	1550	108	129	0.3085	15	5.48
k105_19164 flag=1 multi=2.0000 len=1609	10.5283	1609	0.0000	100.0000	1609	86	85	0.4730	10	3.71
k105_19178 flag=0 multi=8.1940 len=2894	48.8801	2894	0.0000	100.0000	2894	684	729	0.2976	41	22.25
k105_19182 flag=1 multi=1.9503 len=1696	12.9646	1696	0.0000	100.0000	1696	107	112	0.3543	11	5.43
k105_103558 flag=0 multi=8.9962 len=21297	20.4321	21297	0.0000	100.0000	21297	2172	2187	0.5401	20	6.46
k105_19183 flag=1 multi=3.0000 len=1688	7.7340	1688	0.0000	100.0000	1688	66	67	0.6229	7	2.83
k105_19189 flag=1 multi=4.0000 len=1718	9.9470	1718	0.0000	100.0000	1718	85	86	0.4315	10	3.33
k105_103563 flag=1 multi=2.8998 len=1682	10.9851	1682	0.0000	100.0000	1682	92	94	0.4322	11	2.82
k105_103573 flag=0 multi=26.9671 len=4906	97.3685	4906	0.0000	100.0000	4906	2374	2382	0.2918	96	18.46
k105_19208 flag=0 multi=5.2841 len=2002	29.6414	2002	0.0000	98.0020	1962	285	305	0.3582	29	13.51
k105_19210 flag=1 multi=2.9513 len=1871	14.0545	1871	0.0000	100.0000	1871	132	133	0.4396	14	3.72
k105_103591 flag=1 multi=4.9117 len=4000	18.6603	4000	0.0000	100.0000	4000	372	375	0.6053	19	6.98
k105_19233 flag=1 multi=3.0000 len=1954	11.9841	1954	0.0000	100.0000	1954	118	119	0.5187	12	4.51
k105_103619 flag=1 multi=3.9120 len=1776	16.0816	1776	0.0000	100.0000	1776	141	147	0.5963	17	5.63
k105_103627 flag=1 multi=3.8558 len=2289	22.9865	2289	0.0000	100.0000	2289	261	266	0.4643	23	6.31
k105_103648 flag=0 multi=5.0000 len=7845	22.0331	7845	0.0000	100.0000	7845	858	861	0.4023	22	8.41
k105_103653 flag=0 multi=10.0000 len=3202	30.0075	3202	0.0000	100.0000	3202	477	481	0.3332	29	12.81
k105_19303 flag=1 multi=3.0000 len=1943	12.5816	1943	0.0000	100.0000	1943	121	122	0.4651	12	7.82
k105_103665 flag=1 multi=1.9573 len=1556	9.6864	1556	0.0000	100.0000	1556	78	77	0.5236	9	2.11
k105_103667 flag=1 multi=2.9620 len=1684	38.3599	1684	0.0000	100.0000	1684	292	354	0.3518	42	23.40
k105_103672 flag=1 multi=2.8117 len=3531	15.6837	3531	0.0000	100.0000	3531	273	278	0.3552	15	5.72
k105_19331 flag=0 multi=1.9760 len=1899	14.7925	1899	0.0000	100.0000	1899	138	147	0.5529	15	4.60
k105_19332 flag=1 multi=3.7261 len=3011	21.3843	3011	0.0000	98.0737	2953	321	325	0.4232	21	8.08
k105_103687 flag=1 multi=1.9227 len=1787	18.5159	1787	0.0000	99.1046	1771	155	178	0.5682	18	5.59
k105_103702 flag=1 multi=1.9633 len=1550	10.9123	1550	0.0000	100.0000	1550	84	86	0.6249	11	3.37
k105_19333 flag=0 multi=28.6546 len=14320	100.9515	14320	0.0000	100.0000	14320	7182	7191	0.3370	101	16.96
k105_103721 flag=1 multi=2.8203 len=2743	59.6136	2743	0.0000	100.0000	2743	781	847	0.2941	57	23.52
k105_103747 flag=1 multi=1.9182 len=1657	10.4249	1657	0.0000	100.0000	1657	85	87	0.4005	11	4.12
k105_19361 flag=1 multi=3.6231 len=4944	19.2138	4944	0.0000	100.0000	4944	476	484	0.6478	19	5.82
k105_19378 flag=0 multi=6.7265 len=1714	37.0058	1714	0.0000	100.0000	1714	320	318	0.3462	37	8.25
k105_103769 flag=0 multi=7.9779 len=3267	53.4163	3267	0.0000	100.0000	3267	861	877	0.3771	54	12.53
k105_103774 flag=1 multi=1.9256 len=1570	16.9822	1570	0.0000	100.0000	1570	134	135	0.5952	17	6.95
k105_19385 flag=1 multi=3.0000 len=3324	14.7202	3324	0.0000	100.0000	3324	248	249	0.6232	15	4.90
k105_103788 flag=0 multi=8.9469 len=1613	42.8760	1613	0.0000	100.0000	1613	347	341	0.3465	44	11.74
k105_103791 flag=1 multi=4.0000 len=1863	13.5459	1863	0.0000	100.0000	1863	128	131	0.4381	11	8.63
k105_19407 flag=1 multi=4.0000 len=2499	24.0436	2499	0.0000	100.0000	2499	290	310	0.3824	22	10.69
k105_19418 flag=1 multi=3.0000 len=3002	15.1059	3002	0.0000	100.0000	3002	225	229	0.5463	16	5.02
k105_19424 flag=0 multi=2.9189 len=1955	20.4875	1955	0.0000	100.0000	1955	200	205	0.6296	21	5.79
k105_103810 flag=0 multi=8.9933 len=12066	29.6775	12066	0.0000	100.0000	12066	1773	1800	0.4778	30	6.25
k105_103815 flag=1 multi=3.2275 len=2206	10.9012	2206	0.0000	96.8722	2137	119	121	0.3769	11	4.62
k105_103824 flag=1 multi=4.0000 len=2746	13.5004	2746	0.0000	100.0000	2746	180	191	0.6073	13	5.75
k105_19454 flag=0 multi=2.0000 len=2003	24.7419	2003	0.0000	100.0000	2003	247	252	0.4656	25	6.03
k105_103872 flag=1 multi=3.9384 len=4730	19.6751	4730	0.0000	100.0000	4730	468	470	0.6295	19	6.47
k105_19491 flag=1 multi=4.0000 len=2783	16.6748	2783	0.0000	100.0000	2783	235	236	0.6349	16	4.06
k105_103876 flag=1 multi=1.9538 len=3134	11.9531	3134	0.0000	100.0000	3134	190	186	0.3179	10	6.56
k105_19506 flag=1 multi=3.8698 len=1603	18.6001	1603	0.0000	100.0000	1603	146	154	0.4016	19	4.81
k105_103885 flag=1 multi=3.0000 len=2225	11.3281	2225	0.0000	100.0000	2225	128	126	0.6423	11	3.61
k105_103898 flag=0 multi=2.9864 len=1578	22.1724	1578	0.0000	100.0000	1578	162	191	0.5634	23	8.17
k105_19526 flag=0 multi=7.9939 len=10879	27.1904	10879	0.0000	99.9908	10878	1470	1472	0.4424	27	6.16
k105_103921 flag=1 multi=3.5338 len=3415	20.7069	3415	0.0000	100.0000	3415	347	357	0.3933	20	7.26
k105_19528 flag=1 multi=2.9706 len=5063	10.4549	5063	0.0000	100.0000	5063	266	265	0.5290	10	3.43
k105_19539 flag=1 multi=2.9865 len=2617	11.9427	2617	0.0000	100.0000	2617	157	154	0.3051	12	5.01
k105_103950 flag=1 multi=3.0000 len=2357	11.7081	2357	0.0000	100.0000	2357	137	139	0.6121	12	3.47
k105_103951 flag=1 multi=1.9149 len=1644	11.3364	1644	0.0000	100.0000	1644	90	99	0.5367	11	2.96
k105_19549 flag=0 multi=3.7888 len=2879	15.5182	2879	0.0000	100.0000	2879	221	224	0.4240	16	5.56
k105_103954 flag=1 multi=2.9255 len=1878	22.9920	1878	0.0000	100.0000	1878	202	229	0.2923	16	18.73
k105_103956 flag=1 multi=1.9662 len=1790	8.7358	1790	0.0000	100.0000	1790	77	81	0.4327	8	3.66
k105_103965 flag=1 multi=3.0000 len=1757	8.3608	1757	0.0000	100.0000	1757	73	75	0.6322	9	3.16
k105_103967 flag=0 multi=24.2339 len=2794	102.8747	2794	0.0000	100.0000	2794	1387	1438	0.3521	102	28.82
k105_19568 flag=1 multi=6.4763 len=4048	33.6055	4048	0.0000	100.0000	4048	645	656	0.3083	34	9.26
k105_103969 flag=1 multi=3.6180 len=2139	10.7195	2139	0.0000	100.0000	2139	115	116	0.3756	11	3.01
k105_19569 flag=1 multi=4.8138 len=4304	20.4524	4304	0.0000	99.9535	4302	446	451	0.6521	20	7.07
k105_103977 flag=1 multi=4.9583 len=1928	24.5057	1928	0.0000	100.0000	1928	232	237	0.3294	26	9.07
k105_19577 flag=1 multi=3.8533 len=2211	19.2130	2211	0.0000	100.0000	2211	212	216	0.3399	18	6.50
k105_19578 flag=1 multi=3.0000 len=2618	12.4901	2618	0.0000	100.0000	2618	165	165	0.6302	13	4.24
k105_103993 flag=1 multi=3.0000 len=2280	15.4105	2280	0.0000	100.0000	2280	167	182	0.3154	15	6.71
k105_19589 flag=1 multi=4.0000 len=4144	12.9903	4144	0.0000	100.0000	4144	265	273	0.4432	13	3.85
k105_19594 flag=1 multi=2.2024 len=1829	18.4784	1829	0.0000	100.0000	1829	175	166	0.5973	19	6.46
k105_104009 flag=0 multi=19.8100 len=4543	85.6104	4543	0.0000	100.0000	4543	1942	1939	0.2950	82	15.94
k105_104028 flag=0 multi=5.0000 len=1539	29.0851	1539	0.0000	100.0000	1539	217	233	0.3016	29	7.83
k105_104054 flag=1 multi=2.9340 len=1953	12.0353	1953	0.0000	100.0000	1953	120	116	0.5026	11	5.97
k105_19649 flag=1 multi=2.5185 len=1536	8.9980	1536	0.0000	100.0000	1536	69	71	0.5850	9	2.61
k105_104074 flag=1 multi=5.0000 len=2340	27.2244	2340	0.0000	100.0000	2340	307	329	0.4454	24	12.99
k105_19666 flag=1 multi=1.9373 len=1747	5.5833	1747	0.0000	100.0000	1747	49	50	0.5612	5	2.88
k105_104090 flag=1 multi=2.0000 len=1950	14.2103	1950	0.0000	100.0000	1950	138	143	0.6267	13	6.15
k105_19672 flag=1 multi=2.8547 len=2087	17.0331	2087	0.0000	100.0000	2087	171	182	0.3618	17	5.36
k105_19676 flag=1 multi=3.8994 len=3385	10.2230	3385	0.0000	100.0000	3385	175	174	0.5249	10	3.48
k105_104100 flag=1 multi=2.4270 len=2091	42.7872	2091	0.0000	100.0000	2091	423	466	0.3203	43	16.28
k105_104106 flag=1 multi=1.9186 len=1628	28.3243	1628	0.0000	100.0000	1628	185	208	0.3529	23	17.23
k105_104113 flag=1 multi=1.9600 len=2032	10.9862	2032	0.0000	100.0000	2032	114	110	0.5505	10	3.79
k105_19703 flag=1 multi=2.0000 len=3267	9.9519	3267	0.0000	100.0000	3267	164	164	0.5233	9	3.53
k105_104143 flag=1 multi=3.0000 len=2529	12.0621	2529	0.0000	100.0000	2529	153	155	0.6004	12	4.82
k105_104144 flag=1 multi=3.0000 len=1801	9.3354	1801	0.0000	100.0000	1801	83	85	0.3709	9	2.64
k105_19713 flag=1 multi=2.7629 len=2707	9.5456	2707	0.0000	100.0000	2707	129	131	0.5293	9	2.90
k105_104145 flag=1 multi=4.9448 len=2206	39.6487	2206	0.0000	100.0000	2206	425	447	0.3396	35	16.88
k105_19722 flag=1 multi=3.0000 len=1819	26.4409	1819	0.0000	100.0000	1819	242	245	0.4640	27	5.46
k105_19732 flag=1 multi=3.3222 len=1573	9.4889	1573	0.0000	100.0000	1573	73	80	0.6768	10	3.69
k105_19748 flag=1 multi=4.0000 len=3180	22.5305	3180	0.0000	100.0000	3180	344	368	0.4042	23	7.81
k105_104166 flag=1 multi=5.6537 len=19275	22.4235	19275	0.0000	100.0000	19275	2142	2157	0.3452	22	8.00
k105_19756 flag=1 multi=4.0000 len=1589	7.3172	1589	0.0000	100.0000	1589	59	57	0.5501	7	3.20
k105_19757 flag=0 multi=7.9559 len=1691	28.6895	1691	0.0000	100.0000	1691	243	242	0.4760	29	8.96
k105_19758 flag=1 multi=2.9338 len=1615	14.3443	1615	0.0000	100.0000	1615	119	114	0.3300	13	6.77
