#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_23321 flag=1 multi=3.7058 len=4816	24.8202	4816	0.0000	99.8962	4811	595	613	0.5982	25	9.37
k105_23322 flag=0 multi=8.9822 len=4605	36.9058	4605	0.0000	100.0000	4605	835	862	0.3776	37	8.99
k105_23330 flag=1 multi=4.9560 len=3379	35.9959	3379	0.0000	100.0000	3379	612	602	0.4855	36	10.72
k105_109178 flag=0 multi=8.5428 len=3117	41.6234	3117	0.0000	100.0000	3117	648	646	0.3119	42	12.17
k105_23349 flag=0 multi=12.0863 len=4808	48.3026	4808	0.0000	100.0000	4808	1176	1177	0.5853	47	11.67
k105_109187 flag=1 multi=2.3994 len=3185	14.7203	3185	0.0000	100.0000	3185	241	234	0.6336	15	3.89
k105_109189 flag=1 multi=6.9965 len=17359	33.9067	17359	0.0000	100.0000	17359	2932	3052	0.6494	34	10.32
k105_23393 flag=0 multi=6.9082 len=4221	32.4174	4221	0.0000	100.0000	4221	694	702	0.6782	31	10.46
k105_23402 flag=0 multi=6.0328 len=5533	31.5344	5533	0.0000	100.0000	5533	867	871	0.3403	32	8.67
k105_109208 flag=1 multi=3.0000 len=1667	9.2627	1667	0.0000	100.0000	1667	79	78	0.6461	9	2.84
k105_23412 flag=0 multi=5.2677 len=1782	31.3603	1782	0.0000	100.0000	1782	274	284	0.3599	34	13.37
k105_23430 flag=0 multi=4.3913 len=2709	36.7231	2709	0.0000	100.0000	2709	489	502	0.3753	37	8.83
k105_23431 flag=1 multi=3.0000 len=1609	15.8465	1609	0.0000	100.0000	1609	127	128	0.4261	16	3.99
k105_109216 flag=0 multi=8.4120 len=14212	33.1337	14212	0.0000	100.0000	14212	2348	2379	0.5747	31	10.37
k105_109229 flag=0 multi=13.3010 len=1753	86.2966	1753	0.0000	100.0000	1753	770	767	0.6347	86	12.42
k105_23455 flag=1 multi=3.0000 len=1572	9.8511	1572	0.0000	100.0000	1572	78	77	0.5487	10	3.81
k105_23458 flag=1 multi=3.0000 len=1878	33.9649	1878	0.0000	100.0000	1878	324	320	0.5226	35	7.90
k105_23462 flag=1 multi=2.8453 len=1514	12.0654	1514	0.0000	100.0000	1514	94	92	0.6193	13	3.87
k105_109249 flag=0 multi=17.1531 len=1790	81.6257	1790	0.0000	100.0000	1790	743	754	0.6469	84	12.67
k105_23467 flag=0 multi=4.8863 len=1724	20.1363	1724	0.0000	100.0000	1724	182	174	0.6191	19	8.09
k105_23471 flag=0 multi=6.9881 len=10215	39.0394	10215	0.0000	100.0000	10215	1979	2049	0.6063	39	9.21
k105_109267 flag=0 multi=6.9880 len=10078	22.8555	10078	0.0000	100.0000	10078	1137	1150	0.3960	21	9.20
k105_109269 flag=0 multi=16.4848 len=2403	143.0624	2403	0.0000	100.0000	2403	1602	1825	0.3727	90	171.23
k105_109278 flag=0 multi=6.9800 len=6104	25.4894	6104	0.0000	100.0000	6104	791	767	0.4370	20	18.91
k105_109289 flag=0 multi=2.9936 len=3235	16.3573	3235	0.0000	100.0000	3235	262	265	0.3265	15	5.91
k105_109296 flag=1 multi=3.0000 len=1554	11.4543	1554	0.0000	100.0000	1554	90	89	0.5909	11	4.12
k105_23511 flag=1 multi=7.0000 len=7882	19.8608	7882	0.0000	100.0000	7882	778	784	0.4152	19	5.95
k105_109299 flag=1 multi=4.0000 len=3267	13.4004	3267	0.0000	100.0000	3267	222	223	0.6162	14	3.51
k105_23516 flag=0 multi=100.5076 len=2333	427.4749	2333	0.0000	100.0000	2333	4954	4964	0.3094	432	83.32
k105_109305 flag=0 multi=4.0290 len=3136	24.2312	3136	0.0000	100.0000	3136	378	386	0.6004	24	7.82
k105_23520 flag=1 multi=4.0000 len=3388	13.3530	3388	0.0000	100.0000	3388	227	233	0.6569	14	5.22
k105_23521 flag=1 multi=1.9757 len=2083	122.6140	2083	0.0000	100.0000	2083	1172	1358	0.3291	72	119.32
k105_109307 flag=1 multi=3.9449 len=4620	15.7714	4620	0.0000	100.0000	4620	364	368	0.4610	16	4.16
k105_23524 flag=1 multi=4.0000 len=2917	18.5262	2917	0.0000	100.0000	2917	275	267	0.5694	18	6.86
k105_109321 flag=0 multi=8.7656 len=5429	31.9696	5429	0.0000	100.0000	5429	875	881	0.6029	32	6.88
k105_109322 flag=0 multi=5.0000 len=1765	35.2340	1765	0.0000	100.0000	1765	304	318	0.3349	35	10.26
k105_23558 flag=1 multi=4.0000 len=2331	14.5526	2331	0.0000	100.0000	2331	170	168	0.4492	14	4.07
k105_23561 flag=1 multi=3.6382 len=6456	25.8055	6456	0.0000	100.0000	6456	826	830	0.3078	26	6.56
k105_23576 flag=0 multi=9.4511 len=3840	36.8833	3840	0.0000	100.0000	3840	700	711	0.3761	39	12.64
k105_23584 flag=0 multi=2.9828 len=2203	54.7894	2203	0.0000	100.0000	2203	608	596	0.3286	50	22.24
k105_23600 flag=1 multi=4.9174 len=2624	22.4558	2624	0.0000	100.0000	2624	294	296	0.6026	19	10.86
k105_23603 flag=1 multi=3.9562 len=4283	12.4730	4283	0.0000	100.0000	4283	266	269	0.5753	12	3.88
k105_23604 flag=0 multi=5.9893 len=4765	30.8905	4765	0.0000	100.0000	4765	739	751	0.6364	30	7.61
k105_23608 flag=1 multi=2.9330 len=2225	13.4103	2225	0.0000	100.0000	2225	152	147	0.4219	13	3.75
k105_109339 flag=1 multi=7.8600 len=56722	26.8259	56722	0.0000	100.0000	56722	7643	7735	0.6773	26	7.02
k105_23614 flag=0 multi=23.3221 len=2800	102.4929	2800	0.0000	100.0000	2800	1409	1442	0.3350	104	29.16
k105_109352 flag=1 multi=4.0000 len=1668	32.0606	1668	0.0000	100.0000	1668	256	280	0.4569	30	20.64
k105_23625 flag=0 multi=3.9555 len=1790	20.9156	1790	0.0000	100.0000	1790	188	188	0.2782	20	4.72
k105_109353 flag=1 multi=2.8898 len=2119	14.8395	2119	0.0000	100.0000	2119	156	164	0.6768	15	4.75
k105_109359 flag=0 multi=4.9673 len=2554	22.5286	2554	0.0000	100.0000	2554	285	297	0.6286	22	10.89
k105_23649 flag=1 multi=3.0000 len=1596	9.2951	1596	0.0000	100.0000	1596	73	75	0.5855	9	2.84
k105_23658 flag=0 multi=10.1952 len=2072	50.7268	2072	0.0000	100.0000	2072	533	523	0.4711	52	12.02
k105_109392 flag=0 multi=5.7477 len=2705	34.9231	2705	0.0000	100.0000	2705	480	472	0.5003	24	23.86
k105_23678 flag=1 multi=4.0000 len=2508	11.3987	2508	0.0000	100.0000	2508	143	142	0.3245	12	3.16
k105_23689 flag=1 multi=2.9143 len=2438	10.8290	2438	0.0000	100.0000	2438	133	135	0.5635	10	3.21
k105_109414 flag=1 multi=2.0000 len=2043	9.7352	2043	0.0000	100.0000	2043	100	99	0.4483	10	3.10
k105_109415 flag=1 multi=1.9841 len=1804	15.1641	1804	0.0000	100.0000	1804	145	136	0.5945	13	9.65
k105_23690 flag=0 multi=8.9710 len=5622	41.1704	5622	0.0000	100.0000	5622	1149	1179	0.5387	37	16.72
k105_109429 flag=0 multi=4.9833 len=2496	39.1859	2496	0.0000	100.0000	2496	490	496	0.5794	36	16.17
k105_109431 flag=0 multi=22.3681 len=3471	116.0766	3471	0.0000	100.0000	3471	2006	2013	0.3462	114	16.51
k105_109436 flag=1 multi=3.0000 len=1920	30.1042	1920	0.0000	100.0000	1920	260	319	0.3069	25	15.98
k105_109445 flag=1 multi=2.0000 len=1851	11.0956	1851	0.0000	100.0000	1851	105	102	0.4918	11	2.46
k105_23746 flag=1 multi=2.9137 len=1982	29.0388	1982	0.0000	100.0000	1982	288	287	0.3439	30	7.58
k105_23748 flag=1 multi=3.0000 len=2349	13.4934	2349	0.0000	99.5743	2339	160	157	0.4593	14	3.69
k105_23754 flag=1 multi=4.0000 len=1873	37.3807	1873	0.0000	100.0000	1873	351	350	0.3275	36	9.87
k105_23759 flag=0 multi=13.1780 len=1734	74.5138	1734	0.0000	100.0000	1734	642	655	0.3423	75	11.15
k105_109469 flag=0 multi=8.7429 len=38045	30.7760	38045	0.0000	100.0000	38045	5853	5892	0.5676	29	9.03
k105_109470 flag=0 multi=8.2509 len=1978	49.8827	1978	0.0000	99.8483	1975	491	496	0.5545	51	14.39
k105_109471 flag=0 multi=6.0000 len=5515	33.4281	5515	0.0000	100.0000	5515	910	924	0.3676	32	7.46
k105_23781 flag=1 multi=7.0000 len=36264	19.1738	36264	0.0000	100.0000	36264	3461	3457	0.4047	19	5.41
k105_109480 flag=1 multi=5.0000 len=3316	14.0265	3316	0.0000	100.0000	3316	233	232	0.4524	14	4.31
k105_109482 flag=0 multi=7.4443 len=5637	62.0238	5637	0.0000	99.8403	5628	1700	1774	0.3511	46	39.63
k105_23795 flag=1 multi=3.0000 len=1971	13.5982	1971	0.0000	100.0000	1971	134	133	0.4670	14	3.60
k105_23796 flag=0 multi=7.1920 len=6966	37.7692	6966	0.0000	100.0000	6966	1291	1328	0.3701	38	11.17
k105_109487 flag=0 multi=8.3083 len=8440	26.3536	8440	0.0000	100.0000	8440	1121	1119	0.5769	26	6.00
k105_23797 flag=1 multi=3.9583 len=3778	33.5045	3778	0.0000	100.0000	3778	639	624	0.4587	34	8.52
k105_109503 flag=1 multi=3.0000 len=2000	10.1150	2000	0.0000	100.0000	2000	99	103	0.5698	10	3.22
k105_23800 flag=1 multi=10.9317 len=6733	48.3875	6733	0.0000	100.0000	6733	1630	1623	0.4165	48	9.53
k105_109506 flag=0 multi=6.9829 len=3614	37.9087	3614	0.0000	100.0000	3614	683	683	0.4630	23	32.29
k105_23816 flag=1 multi=2.0000 len=1645	17.9726	1645	0.0000	100.0000	1645	148	156	0.6670	14	11.58
k105_23817 flag=0 multi=10.4903 len=1961	48.5013	1961	0.0000	100.0000	1961	478	474	0.4135	47	11.82
k105_109530 flag=0 multi=13.3035 len=1779	79.1703	1779	0.0000	100.0000	1779	706	713	0.3684	80	19.07
k105_23830 flag=1 multi=4.0000 len=3622	13.6223	3622	0.0000	100.0000	3622	250	248	0.5606	13	4.47
k105_23839 flag=1 multi=3.0000 len=2109	11.1641	2109	0.0000	100.0000	2109	120	120	0.5887	12	2.94
k105_23842 flag=1 multi=1.9532 len=1666	12.1080	1666	0.0000	100.0000	1666	101	107	0.6818	12	3.56
k105_23852 flag=0 multi=9.3662 len=1760	87.4472	1760	0.0000	100.0000	1760	765	770	0.3221	91	36.88
k105_109562 flag=0 multi=12.9320 len=3635	46.1238	3635	0.0000	100.0000	3635	834	824	0.4210	45	11.06
k105_109563 flag=1 multi=3.0000 len=2057	11.4439	2057	0.0000	100.0000	2057	120	118	0.5978	12	3.90
k105_23856 flag=1 multi=5.9734 len=1983	16.4967	1983	0.0000	100.0000	1983	162	166	0.4794	16	5.35
k105_23860 flag=0 multi=3.7890 len=2252	19.4893	2252	0.0000	100.0000	2252	235	228	0.7092	16	12.05
k105_23862 flag=0 multi=4.9905 len=4317	14.4973	4317	0.0000	99.9537	4315	318	304	0.4163	14	4.10
k105_109579 flag=1 multi=1.9438 len=1634	12.9266	1634	0.0000	100.0000	1634	110	105	0.6555	13	3.16
k105_109582 flag=0 multi=2.8998 len=2421	24.4870	2421	0.0000	100.0000	2421	294	301	0.2972	25	5.82
k105_109583 flag=1 multi=2.9091 len=1777	9.3844	1777	0.0000	100.0000	1777	80	86	0.4291	9	3.22
k105_23879 flag=1 multi=3.0000 len=1736	12.8577	1736	0.0000	100.0000	1736	110	116	0.5165	12	3.39
k105_23883 flag=0 multi=7.3279 len=2618	40.4129	2618	0.0000	100.0000	2618	524	536	0.4345	40	10.70
k105_109599 flag=0 multi=52.7635 len=1987	295.0388	1987	0.0000	100.0000	1987	2955	2876	0.3727	287	74.33
k105_109608 flag=1 multi=2.9176 len=2458	12.8987	2458	0.0000	100.0000	2458	158	159	0.5352	13	3.86
k105_109609 flag=0 multi=13.8597 len=1958	75.7145	1958	0.0000	100.0000	1958	734	738	0.3194	80	19.08
k105_23885 flag=0 multi=5.9966 len=18009	17.4393	18009	0.0000	99.9445	17999	1569	1572	0.4650	18	4.68
k105_23887 flag=0 multi=2.7503 len=1755	13.6712	1755	0.0000	100.0000	1755	121	126	0.7335	13	5.12
k105_23890 flag=0 multi=4.9851 len=2787	14.8123	2787	0.0000	100.0000	2787	207	207	0.4363	15	5.35
k105_109627 flag=0 multi=4.7827 len=7404	25.2169	7404	0.0000	100.0000	7404	942	940	0.5670	25	6.42
k105_23892 flag=0 multi=15.9383 len=2992	92.3703	2992	0.0000	100.0000	2992	1390	1407	0.6224	93	16.54
k105_23895 flag=0 multi=4.9878 len=3388	14.1721	3388	0.0000	99.7934	3381	236	239	0.4025	14	4.79
k105_23898 flag=1 multi=3.0000 len=1690	8.1095	1690	0.0000	100.0000	1690	68	68	0.4431	8	3.23
k105_23909 flag=1 multi=3.5100 len=2301	28.2438	2301	0.0000	100.0000	2301	317	330	0.3147	28	8.68
k105_109674 flag=0 multi=7.4469 len=1761	49.7501	1761	0.0000	100.0000	1761	441	444	0.3330	51	16.98
k105_23915 flag=1 multi=5.0000 len=6325	26.9976	6325	0.0000	100.0000	6325	854	876	0.6465	25	9.30
k105_109684 flag=1 multi=3.9043 len=5277	20.2623	5277	0.0000	100.0000	5277	526	536	0.5458	17	12.93
k105_23940 flag=0 multi=2.9948 len=3940	22.6129	3940	0.0000	100.0000	3940	455	458	0.6086	19	10.54
k105_109687 flag=0 multi=9.2103 len=5227	41.4827	5227	0.0000	100.0000	5227	1071	1088	0.3420	43	12.64
k105_23945 flag=0 multi=22.3508 len=2756	85.5036	2756	0.0000	100.0000	2756	1200	1184	0.5976	88	14.98
k105_109688 flag=0 multi=6.0000 len=1943	31.7298	1943	0.0000	100.0000	1943	319	316	0.6017	32	7.07
k105_23964 flag=1 multi=4.0000 len=2700	11.5578	2700	0.0000	100.0000	2700	155	158	0.5715	11	3.82
k105_109704 flag=1 multi=4.0000 len=10237	23.6555	10237	0.0000	100.0000	10237	1174	1225	0.3439	23	6.69
k105_23979 flag=1 multi=3.0000 len=1757	14.5783	1757	0.0000	100.0000	1757	130	129	0.6183	14	5.07
k105_109709 flag=1 multi=3.9232 len=1902	9.7040	1902	0.0000	100.0000	1902	94	92	0.6112	9	3.09
k105_23991 flag=0 multi=2.0000 len=1668	24.6379	1668	0.0000	100.0000	1668	210	220	0.7023	25	5.08
k105_109710 flag=0 multi=84.2011 len=7067	277.9242	7067	0.0000	100.0000	7067	9739	9784	0.3371	274	40.65
k105_109711 flag=0 multi=56.9391 len=7055	199.5973	7055	0.0000	100.0000	7055	6937	7056	0.3361	198	37.54
k105_24006 flag=0 multi=13.8780 len=5959	68.8377	5959	0.0000	100.0000	5959	2033	2043	0.3061	68	16.47
k105_109714 flag=1 multi=3.9613 len=6690	11.7723	6690	0.0000	100.0000	6690	397	400	0.6100	12	3.31
k105_24017 flag=0 multi=12.0660 len=3226	83.3081	3226	0.0000	100.0000	3226	1370	1370	0.6284	83	11.19
k105_24020 flag=0 multi=4.9512 len=2073	28.0396	2073	0.0000	100.0000	2073	281	303	0.5868	29	8.48
k105_24029 flag=1 multi=3.0000 len=2214	12.3740	2214	0.0000	100.0000	2214	136	139	0.4264	12	4.26
k105_24036 flag=0 multi=8.5787 len=6331	34.7697	6331	0.0000	100.0000	6331	1095	1095	0.3445	35	7.05
k105_109715 flag=0 multi=8.7612 len=23912	34.2756	23912	0.0000	100.0000	23912	4085	4186	0.6253	33	11.41
k105_24054 flag=1 multi=4.0000 len=2539	10.5904	2539	0.0000	100.0000	2539	136	135	0.6283	11	3.48
k105_24060 flag=0 multi=6.8902 len=2720	37.4618	2720	0.0000	100.0000	2720	507	505	0.3574	38	11.33
k105_109752 flag=0 multi=5.9908 len=7676	29.1527	7676	0.0000	100.0000	7676	1128	1132	0.6099	28	10.64
k105_24070 flag=0 multi=9.3354 len=5832	44.9930	5832	0.0000	100.0000	5832	1305	1307	0.3867	46	10.53
k105_109755 flag=0 multi=2.9638 len=1512	19.1111	1512	0.0000	100.0000	1512	144	145	0.3726	13	18.15
k105_24071 flag=1 multi=3.0000 len=1691	9.8445	1691	0.0000	100.0000	1691	82	84	0.5883	10	3.57
k105_24073 flag=0 multi=5.2977 len=4320	23.1880	4320	0.0000	100.0000	4320	496	511	0.5982	23	7.03
k105_109774 flag=0 multi=4.0000 len=2269	27.5201	2269	0.0000	100.0000	2269	305	325	0.5612	22	16.45
k105_109782 flag=1 multi=3.8304 len=1662	18.9813	1662	0.0000	100.0000	1662	148	164	0.3196	19	8.25
k105_24089 flag=1 multi=3.0000 len=2006	23.9182	2006	0.0000	100.0000	2006	236	248	0.5715	24	5.77
k105_109786 flag=1 multi=4.0000 len=1558	20.8626	1558	0.0000	100.0000	1558	164	165	0.5734	20	5.64
k105_24091 flag=1 multi=4.0000 len=1747	20.6938	1747	0.0000	100.0000	1747	179	185	0.4627	19	8.98
k105_24099 flag=0 multi=5.8381 len=1618	72.3084	1618	0.0000	100.0000	1618	582	606	0.5986	76	14.98
k105_24102 flag=1 multi=2.9536 len=4455	20.9921	4455	0.0000	100.0000	4455	467	479	0.5726	21	5.23
k105_109804 flag=0 multi=6.9584 len=2991	43.2798	2991	0.0000	100.0000	2991	628	662	0.3895	43	8.36
k105_24103 flag=0 multi=4.4728 len=2038	34.0289	2038	0.0000	99.6075	2030	346	351	0.3628	33	13.46
k105_24104 flag=1 multi=2.9441 len=1608	15.1188	1608	0.0000	100.0000	1608	122	123	0.7196	16	4.39
k105_109810 flag=0 multi=4.0000 len=3380	28.0565	3380	0.0000	100.0000	3380	470	491	0.5898	28	6.74
k105_109828 flag=0 multi=9.9562 len=2158	42.7655	2158	0.0000	100.0000	2158	463	462	0.4515	42	9.22
k105_24113 flag=1 multi=7.2718 len=23416	28.4312	23416	0.0000	100.0000	23416	3178	3257	0.6715	26	12.58
k105_109847 flag=0 multi=5.4212 len=4780	34.0383	4780	0.0000	100.0000	4780	818	831	0.6433	34	6.15
k105_24116 flag=0 multi=6.9655 len=1845	34.7317	1845	0.0000	100.0000	1845	322	338	0.5984	35	10.91
k105_24118 flag=0 multi=17.3628 len=2500	89.4300	2500	0.0000	100.0000	2500	1126	1147	0.6265	90	12.46
k105_109859 flag=1 multi=3.0000 len=3465	9.9633	3465	0.0000	100.0000	3465	175	174	0.5949	10	3.01
k105_24134 flag=1 multi=3.0000 len=1900	10.6447	1900	0.0000	100.0000	1900	103	100	0.5739	10	4.01
k105_24137 flag=0 multi=6.9753 len=1803	33.6123	1803	0.0000	100.0000	1803	316	290	0.3602	25	27.61
k105_109878 flag=1 multi=2.8518 len=2062	24.6775	2062	0.0000	100.0000	2062	256	254	0.3498	26	5.86
k105_24147 flag=0 multi=4.6961 len=1556	132.4280	1556	0.0000	99.9357	1555	1043	1012	0.3963	130	58.69
k105_109881 flag=1 multi=4.0000 len=1965	18.1415	1965	0.0000	100.0000	1965	173	188	0.6349	19	5.80
k105_24151 flag=1 multi=3.0000 len=4404	10.0720	4404	0.0000	100.0000	4404	223	223	0.6017	10	3.37
k105_109890 flag=1 multi=2.0000 len=1612	19.8821	1612	0.0000	100.0000	1612	155	171	0.5666	14	11.26
k105_24152 flag=1 multi=3.0000 len=1671	11.7056	1671	0.0000	100.0000	1671	99	100	0.5917	12	3.97
k105_24159 flag=1 multi=1.9641 len=1804	15.7932	1804	0.0000	100.0000	1804	140	145	0.6006	14	7.18
k105_24165 flag=1 multi=3.4557 len=2782	22.8019	2782	0.0000	100.0000	2782	316	322	0.5737	22	7.54
k105_24166 flag=0 multi=3.8971 len=2816	23.9194	2816	0.0000	100.0000	2816	339	332	0.4457	25	6.72
k105_24180 flag=1 multi=3.8465 len=1649	60.0849	1649	0.0000	100.0000	1649	485	503	0.3584	43	41.64
k105_109916 flag=0 multi=6.9920 len=7559	31.8172	7559	0.0000	100.0000	7559	1185	1234	0.5901	32	7.14
k105_24184 flag=1 multi=4.0000 len=1830	10.3787	1830	0.0000	100.0000	1830	94	95	0.4475	10	3.73
k105_109934 flag=1 multi=3.0000 len=1514	19.3593	1514	0.0000	100.0000	1514	151	146	0.5529	19	8.17
k105_24186 flag=1 multi=4.9489 len=6050	28.8359	6050	0.0000	99.9339	6046	859	876	0.3574	29	7.21
k105_109938 flag=1 multi=2.0000 len=1763	10.6370	1763	0.0000	100.0000	1763	96	96	0.6317	11	4.57
k105_24192 flag=1 multi=2.0000 len=2679	12.8611	2679	0.0000	100.0000	2679	170	177	0.5372	12	4.04
k105_109941 flag=0 multi=11.8433 len=1509	41.3744	1509	0.0000	100.0000	1509	308	317	0.4247	41	13.15
k105_109942 flag=1 multi=2.7041 len=1528	8.5412	1528	0.0000	100.0000	1528	65	65	0.4308	8	3.04
k105_24197 flag=1 multi=3.6702 len=1715	16.2799	1715	0.0000	100.0000	1715	142	142	0.7109	17	5.08
k105_24213 flag=1 multi=4.0000 len=2379	16.7470	2379	0.0000	100.0000	2379	194	212	0.6128	16	6.49
k105_109963 flag=1 multi=4.0000 len=2055	11.0389	2055	0.0000	100.0000	2055	114	115	0.6146	11	3.85
k105_109970 flag=0 multi=12.4141 len=2481	80.1935	2481	0.0000	100.0000	2481	1004	1012	0.6274	80	13.04
k105_109975 flag=1 multi=4.0000 len=1539	14.2450	1539	0.0000	100.0000	1539	109	111	0.6285	15	6.09
k105_24236 flag=0 multi=4.7667 len=1957	490.9014	1957	0.0000	100.0000	1957	4500	5005	0.3564	571	229.57
k105_109976 flag=1 multi=3.0000 len=3820	11.1343	3820	0.0000	100.0000	3820	215	211	0.5660	11	3.26
k105_109977 flag=0 multi=9.6946 len=1680	46.0607	1680	0.0000	100.0000	1680	387	397	0.4623	48	11.54
k105_109980 flag=1 multi=3.0000 len=2616	14.2653	2616	0.0000	100.0000	2616	184	188	0.4145	14	4.57
k105_109982 flag=1 multi=4.0000 len=1898	37.4763	1898	0.0000	100.0000	1898	358	348	0.3213	35	15.15
k105_24251 flag=1 multi=3.0000 len=2543	29.1286	2543	0.0000	100.0000	2543	369	372	0.4896	29	9.48
k105_109984 flag=0 multi=5.9721 len=1897	29.1007	1897	0.0000	100.0000	1897	281	277	0.5393	29	8.89
k105_109985 flag=1 multi=4.0000 len=3804	14.3105	3804	0.0000	100.0000	3804	268	277	0.4564	15	4.71
k105_24261 flag=1 multi=1.9955 len=2322	29.3777	2322	0.0000	100.0000	2322	336	345	0.3055	28	10.54
k105_24266 flag=1 multi=4.0000 len=6574	20.5388	6574	0.0000	100.0000	6574	673	699	0.6648	21	5.77
k105_24269 flag=1 multi=2.0000 len=2242	10.5410	2242	0.0000	100.0000	2242	118	118	0.4080	11	3.50
k105_110014 flag=1 multi=3.7510 len=1683	14.3256	1683	0.0000	100.0000	1683	121	121	0.4390	14	4.85
k105_24272 flag=0 multi=72.6960 len=4862	312.7090	4862	0.0000	100.0000	4862	7512	7594	0.3439	342	139.98
k105_24276 flag=1 multi=3.0000 len=1556	9.2179	1556	0.0000	100.0000	1556	73	72	0.6228	10	3.21
k105_110025 flag=0 multi=11.2278 len=3309	54.9810	3309	0.0000	100.0000	3309	905	917	0.4683	55	9.44
k105_24281 flag=0 multi=43.3213 len=2458	558.7579	2458	0.0000	100.0000	2458	6695	6975	0.3559	573	202.81
k105_110032 flag=0 multi=4.9408 len=5988	27.4743	5988	0.0000	100.0000	5988	785	793	0.3454	27	7.66
k105_24298 flag=0 multi=3.7973 len=1674	25.1523	1674	0.0000	100.0000	1674	212	214	0.5755	24	7.61
k105_110044 flag=0 multi=49.9357 len=2252	168.6394	2252	0.0000	99.6004	2243	1888	1893	0.4255	180	54.26
k105_110053 flag=0 multi=8.6990 len=3354	48.9431	3354	0.0000	100.0000	3354	820	835	0.5920	45	18.91
k105_24339 flag=0 multi=6.1838 len=2407	48.8376	2407	0.0000	100.0000	2407	592	580	0.3533	39	36.78
k105_110060 flag=1 multi=3.9884 len=2690	35.8907	2690	0.0000	100.0000	2690	471	498	0.3552	36	8.28
k105_110063 flag=1 multi=5.0000 len=1725	13.0968	1725	0.0000	100.0000	1725	114	113	0.4857	13	4.65
k105_110076 flag=0 multi=5.9744 len=4018	26.3407	4018	0.0000	100.0000	4018	529	531	0.5720	26	5.77
k105_24377 flag=1 multi=3.0000 len=2276	11.9345	2276	0.0000	100.0000	2276	129	148	0.6392	12	3.57
k105_110080 flag=0 multi=8.9570 len=3822	47.1426	3822	0.0000	100.0000	3822	906	909	0.4137	46	16.39
k105_110105 flag=1 multi=3.0000 len=2192	12.4334	2192	0.0000	100.0000	2192	137	138	0.6195	13	4.62
k105_24407 flag=0 multi=5.5236 len=4062	31.9911	4062	0.0000	100.0000	4062	654	669	0.6118	31	10.24
k105_24424 flag=0 multi=3.6885 len=1585	50.2675	1585	0.0000	100.0000	1585	393	422	0.5719	50	10.12
k105_110115 flag=1 multi=4.0000 len=4834	17.8169	4834	0.0000	100.0000	4834	418	447	0.6362	17	7.42
k105_24426 flag=1 multi=2.9607 len=2039	21.8200	2039	0.0000	100.0000	2039	222	224	0.2933	22	4.44
k105_110127 flag=1 multi=3.0000 len=2876	13.7684	2876	0.0000	100.0000	2876	167	170	0.3887	12	5.77
k105_24435 flag=1 multi=2.7365 len=2124	7.7156	2124	0.0000	100.0000	2124	82	82	0.3746	8	2.63
k105_24437 flag=1 multi=4.0000 len=1639	13.4558	1639	0.0000	100.0000	1639	109	113	0.6090	13	6.00
k105_24440 flag=1 multi=4.0000 len=2198	13.3107	2198	0.0000	100.0000	2198	147	146	0.4921	13	4.39
k105_110130 flag=0 multi=8.3109 len=12310	31.6928	12310	0.0000	99.8375	12290	1957	1975	0.6045	32	7.57
k105_24455 flag=1 multi=3.0000 len=1755	13.8524	1755	0.0000	100.0000	1755	119	124	0.3130	13	5.51
k105_24462 flag=0 multi=7.9611 len=1905	33.9601	1905	0.0000	100.0000	1905	330	329	0.6471	33	7.38
k105_110151 flag=0 multi=3.0000 len=2076	17.9677	2076	0.0000	100.0000	2076	190	192	0.6534	17	6.23
k105_24474 flag=1 multi=2.8963 len=2689	32.2101	2689	0.0000	100.0000	2689	432	434	0.3598	32	7.74
k105_110156 flag=1 multi=3.3777 len=4082	27.8591	4082	0.0000	100.0000	4082	560	582	0.5978	28	7.54
k105_24476 flag=1 multi=4.0000 len=4119	17.8842	4119	0.0000	100.0000	4119	364	380	0.6423	17	6.00
k105_24478 flag=0 multi=4.9725 len=1558	19.2651	1558	0.0000	100.0000	1558	158	147	0.5466	19	7.48
k105_24479 flag=0 multi=12.0644 len=5385	47.5016	5385	0.0000	100.0000	5385	1280	1298	0.5739	47	9.86
k105_24484 flag=1 multi=2.8605 len=1739	36.3226	1739	0.0000	100.0000	1739	315	322	0.5476	36	6.38
k105_110172 flag=1 multi=4.0000 len=6684	13.3398	6684	0.0000	100.0000	6684	449	448	0.5682	13	4.71
k105_24486 flag=1 multi=3.0000 len=1885	14.6138	1885	0.0000	100.0000	1885	137	139	0.4346	15	4.80
k105_110184 flag=0 multi=62.3927 len=6272	342.9345	6272	0.0000	100.0000	6272	10699	10757	0.3563	282	152.11
k105_24494 flag=1 multi=4.0000 len=4642	13.7221	4642	0.0000	100.0000	4642	319	320	0.5772	13	4.07
k105_110193 flag=0 multi=65.7244 len=2489	337.9851	2489	0.0000	100.0000	2489	4175	4180	0.3233	338	82.62
k105_24506 flag=0 multi=4.5586 len=4235	49.9318	4235	0.0000	100.0000	4235	1030	1073	0.3616	42	24.56
